MODEL,DATA_TYPE,NOTES,NGRAMLENGTHVAL,ACTIVATION/KERNEL,CHORDS_IN_NRGAM,SOFTMAX,SCORES,AVG. SCORE
MLP,current_bar,5,1,tanh,False,False,"[('0.312', '0.302'), ('0.319', '0.252'), ('0.320', '0.224'), ('0.304', '0.304'), ('0.307', '0.277')]","('0.3124', '0.2718')"
MLP,current_bar,5,1,identity,False,False,"[('0.279', '0.295'), ('0.284', '0.250'), ('0.292', '0.222'), ('0.273', '0.312'), ('0.275', '0.289')]","('0.2806', '0.2736')"
LogReg,current_bar,5,1,identity,False,False,"[('0.288', '0.299'), ('0.289', '0.259'), ('0.299', '0.209'), ('0.278', '0.309'), ('0.280', '0.304')]","('0.2868', '0.2760')"
LogReg,current_bar,5,1,relu,False,False,"[('0.288', '0.299'), ('0.289', '0.259'), ('0.299', '0.209'), ('0.278', '0.309'), ('0.280', '0.304')]","('0.2868', '0.2760')"
LogReg,current_bar,5,1,logistic,False,False,"[('0.288', '0.299'), ('0.289', '0.259'), ('0.299', '0.209'), ('0.278', '0.309'), ('0.280', '0.304')]","('0.2868', '0.2760')"
LogReg,current_bar,5,1,tanh,False,False,"[('0.288', '0.299'), ('0.289', '0.259'), ('0.299', '0.209'), ('0.278', '0.309'), ('0.280', '0.304')]","('0.2868', '0.2760')"
SVM,current_bar,5,1,sigmoid,False,False,"[('0.260', '0.292'), ('0.271', '0.269'), ('0.285', '0.199'), ('0.254', '0.345'), ('0.267', '0.279')]","('0.2674', '0.2768')"
MLP,current_bar,5,1,relu,False,False,"[('0.310', '0.312'), ('0.317', '0.259'), ('0.317', '0.232'), ('0.308', '0.311'), ('0.314', '0.287')]","('0.3132', '0.2802')"
MLP,current_bar,5,1,logistic,False,False,"[('0.275', '0.292'), ('0.280', '0.277'), ('0.293', '0.212'), ('0.259', '0.348'), ('0.276', '0.285')]","('0.2766', '0.2828')"
MLP,current_bar,5,1,identity,False,True,"[('0.275', '0.292'), ('0.279', '0.272'), ('0.293', '0.212'), ('0.257', '0.364'), ('0.276', '0.285')]","('0.2760', '0.2850')"
MLP,current_bar,5,1,relu,False,True,"[('0.275', '0.292'), ('0.279', '0.272'), ('0.293', '0.212'), ('0.257', '0.364'), ('0.276', '0.285')]","('0.2760', '0.2850')"
MLP,current_bar,5,1,logistic,False,True,"[('0.275', '0.292'), ('0.279', '0.272'), ('0.293', '0.212'), ('0.257', '0.364'), ('0.276', '0.285')]","('0.2760', '0.2850')"
MLP,current_bar,5,1,tanh,False,True,"[('0.275', '0.292'), ('0.279', '0.272'), ('0.293', '0.212'), ('0.257', '0.364'), ('0.276', '0.285')]","('0.2760', '0.2850')"
SVM,current_bar,5,1,rbf,False,False,"[('0.275', '0.292'), ('0.279', '0.272'), ('0.293', '0.212'), ('0.257', '0.364'), ('0.276', '0.285')]","('0.2760', '0.2850')"
SVM,current_bar,5,1,linear,False,False,"[('0.275', '0.292'), ('0.279', '0.272'), ('0.293', '0.212'), ('0.257', '0.364'), ('0.276', '0.285')]","('0.2760', '0.2850')"
SVM,current_bar,5,1,rbf,False,True,"[('0.275', '0.292'), ('0.279', '0.272'), ('0.293', '0.212'), ('0.257', '0.364'), ('0.276', '0.285')]","('0.2760', '0.2850')"
SVM,current_bar,5,1,linear,False,True,"[('0.275', '0.292'), ('0.279', '0.272'), ('0.293', '0.212'), ('0.257', '0.364'), ('0.276', '0.285')]","('0.2760', '0.2850')"
SVM,current_bar,5,1,sigmoid,False,True,"[('0.275', '0.292'), ('0.279', '0.272'), ('0.293', '0.212'), ('0.257', '0.364'), ('0.276', '0.285')]","('0.2760', '0.2850')"
LogReg,current_bar,5,1,identity,False,True,"[('0.275', '0.292'), ('0.279', '0.272'), ('0.293', '0.212'), ('0.257', '0.364'), ('0.276', '0.285')]","('0.2760', '0.2850')"
LogReg,current_bar,5,1,relu,False,True,"[('0.275', '0.292'), ('0.279', '0.272'), ('0.293', '0.212'), ('0.257', '0.364'), ('0.276', '0.285')]","('0.2760', '0.2850')"
LogReg,current_bar,5,1,logistic,False,True,"[('0.275', '0.292'), ('0.279', '0.272'), ('0.293', '0.212'), ('0.257', '0.364'), ('0.276', '0.285')]","('0.2760', '0.2850')"
LogReg,current_bar,5,1,tanh,False,True,"[('0.275', '0.292'), ('0.279', '0.272'), ('0.293', '0.212'), ('0.257', '0.364'), ('0.276', '0.285')]","('0.2760', '0.2850')"
