        2                   4                   identity            True                True                [('0.333', '0.258'), ('0.299', '0.294'), ('0.308', '0.182'), ('0.318', '0.230'), ('0.309', '0.242'), ('0.332', '0.330'), ('0.322', '0.130'), ('0.311', '0.300'), ('0.345', '0.194'), ('0.318', '0.163')]('0.3195', '0.2323')
LogReg              ngram_notes         2                   1                   relu                False               False               [('0.290', '0.415'), ('0.306', '0.417'), ('0.324', '0.266'), ('0.304', '0.400'), ('0.317', '0.194'), ('0.348', '0.190'), ('0.318', '0.209'), ('0.323', '0.329'), ('0.332', '0.254'), ('0.326', '0.212')]('0.3188', '0.2886')
LogReg              ngram_notes         2                   2                   relu                False               False               [('0.293', '0.406'), ('0.315', '0.358'), ('0.317', '0.283'), ('0.319', '0.256'), ('0.342', '0.214'), ('0.357', '0.155'), ('0.336', '0.229'), ('0.322', '0.329'), ('0.357', '0.221'), ('0.339', '0.286')]('0.3297', '0.2737')
LogReg              ngram_notes         2                   3                   relu                False               False               [('0.365', '0.317'), ('0.342', '0.385'), ('0.354', '0.367'), ('0.357', '0.276'), ('0.356', '0.309'), ('0.367', '0.298'), ('0.362', '0.287'), ('0.347', '0.370'), ('0.369', '0.169'), ('0.377', '0.239')]('0.3596', '0.3017')
LogReg              ngram_notes         2                   4                   relu                False               False               [('0.363', '0.323'), ('0.384', '0.373'), ('0.352', '0.375'), ('0.365', '0.243'), ('0.380', '0.258'), ('0.368', '0.319'), ('0.357', '0.273'), ('0.355', '0.329'), ('0.367', '0.210'), ('0.364', '0.209')]('0.3655', '0.2912')
LogReg              ngram_notes         2                   5                   relu                False               False               [('0.392', '0.262'), ('0.375', '0.350'), ('0.370', '0.384'), ('0.372', '0.236'), ('0.372', '0.250'), ('0.376', '0.284'), ('0.369', '0.270'), ('0.349', '0.358'), ('0.380', '0.186'), ('0.368', '0.225')]('0.3723', '0.2805')
LogReg              ngram_notes         2                   6                   relu                False               False               [('0.392', '0.250'), ('0.390', '0.378'), ('0.378', '0.417'), ('0.386', '0.257'), ('0.405', '0.306'), ('0.404', '0.259'), ('0.386', '0.282'), ('0.387', '0.312'), ('0.388', '0.179'), ('0.405', '0.162')]('0.3921', '0.2802')
LogReg              ngram_notes         2                   7                   relu                False               False               [('0.409', '0.305'), ('0.411', '0.417'), ('0.387', '0.451'), ('0.412', '0.191'), ('0.405', '0.283'), ('0.410', '0.305'), ('0.402', '0.265'), ('0.400', '0.328'), ('0.403', '0.189'), ('0.410', '0.118')]('0.4049', '0.2852')
LogReg              ngram_notes         2                   8                   relu                False               False               [('0.398', '0.293'), ('0.417', '0.404'), ('0.390', '0.388'), ('0.435', '0.182'), ('0.410', '0.293'), ('0.425', '0.316'), ('0.413', '0.246'), ('0.406', '0.362'), ('0.414', '0.220'), ('0.418', '0.129')]('0.4126', '0.2833')
LogReg              ngram_notes         3                   1                   relu                False               False               [('0.296', '0.585'), ('0.305', '0.370'), ('0.325', '0.277'), ('0.311', '0.338'), ('0.325', '0.194'), ('0.334', '0.190'), ('0.343', '0.116'), ('0.313', '0.354'), ('0.315', '0.225'), ('0.318', '0.173')]('0.3185', '0.2822')
LogReg              ngram_notes         3                   2                   relu                False               False               [('0.303', '0.422'), ('0.344', '0.330'), ('0.317', '0.261'), ('0.323', '0.231'), ('0.349', '0.200'), ('0.362', '0.134'), ('0.343', '0.133'), ('0.330', '0.355'), ('0.357', '0.206'), ('0.343', '0.265')]('0.3371', '0.2537')
LogReg              ngram_notes         3                   3                   relu                False               False               [('0.371', '0.333'), ('0.380', '0.423'), ('0.396', '0.322'), ('0.394', '0.303'), ('0.378', '0.279'), ('0.383', '0.266'), ('0.373', '0.237'), ('0.370', '0.370'), ('0.389', '0.215'), ('0.388', '0.261')]('0.3822', '0.3009')
LogReg              ngram_notes         3                   4                   relu                False               False               [('0.379', '0.387'), ('0.384', '0.343'), ('0.397', '0.341'), ('0.369', '0.297'), ('0.387', '0.242'), ('0.385', '0.253'), ('0.388', '0.182'), ('0.383', '0.329'), ('0.398', '0.194'), ('0.379', '0.209')]('0.3849', '0.2777')
LogReg              ngram_notes         3                   5                   relu                False               False               [('0.402', '0.295'), ('0.391', '0.340'), ('0.422', '0.337'), ('0.391', '0.278'), ('0.397', '0.266'), ('0.385', '0.273'), ('0.394', '0.203'), ('0.404', '0.299'), ('0.410', '0.220'), ('0.404', '0.200')]('0.4000', '0.2711')
LogReg              ngram_notes         3                   6                   relu                False               False               [('0.400', '0.283'), ('0.411', '0.286'), ('0.434', '0.381'), ('0.412', '0.243'), ('0.419', '0.258'), ('0.419', '0.259'), ('0.407', '0.239'), ('0.432', '0.312'), ('0.425', '0.214'), ('0.422', '0.189')]('0.4181', '0.2664')
LogReg              ngram_notes         3                   7                   relu                False               False               [('0.430', '0.407'), ('0.439', '0.344'), ('0.444', '0.378'), ('0.447', '0.206'), ('0.441', '0.233'), ('0.437', '0.305'), ('0.434', '0.235'), ('0.452', '0.344'), ('0.459', '0.208'), ('0.452', '0.206')]('0.4435', '0.2866')
LogReg              ngram_notes         3                   8                   relu                False               False               [('0.439', '0.362'), ('0.444', '0.362'), ('0.463', '0.375'), ('0.466', '0.197'), ('0.453', '0.276'), ('0.463', '0.253'), ('0.436', '0.231'), ('0.466', '0.379'), ('0.472', '0.180'), ('0.477', '0.161')]('0.4579', '0.2776')
LogReg              ngram_notes         4                   1                   relu                False               False               [('0.302', '0.477'), ('0.300', '0.343'), ('0.328', '0.223'), ('0.314', '0.338'), ('0.314', '0.194'), ('0.345', '0.180'), ('0.323', '0.105'), ('0.313', '0.329'), ('0.308', '0.225'), ('0.328', '0.250')]('0.3175', '0.2664')
LogReg              ngram_notes         4                   2                   relu                False               False               [('0.296', '0.422'), ('0.325', '0.292'), ('0.342', '0.228'), ('0.340', '0.256'), ('0.353', '0.214'), ('0.363', '0.124'), ('0.346', '0.096'), ('0.337', '0.408'), ('0.368', '0.206'), ('0.350', '0.265')]('0.3420', '0.2511')
LogReg              ngram_notes         4                   3                   relu                False               False               [('0.369', '0.349'), ('0.377', '0.394'), ('0.392', '0.289'), ('0.387', '0.276'), ('0.386', '0.294'), ('0.398', '0.266'), ('0.380', '0.175'), ('0.389', '0.342'), ('0.399', '0.215'), ('0.396', '0.283')]('0.3873', '0.2883')
LogReg              ngram_notes         4                   4                   relu                False               False               [('0.371', '0.371'), ('0.390', '0.284'), ('0.394', '0.295'), ('0.371', '0.311'), ('0.396', '0.242'), ('0.394', '0.220'), ('0.380', '0.182'), ('0.386', '0.314'), ('0.397', '0.226'), ('0.397', '0.233')]('0.3876', '0.2678')
LogReg              ngram_notes         4                   5                   relu                False               False               [('0.403', '0.295'), ('0.414', '0.300'), ('0.413', '0.279'), ('0.382', '0.319'), ('0.414', '0.234'), ('0.396', '0.239'), ('0.380', '0.149'), ('0.422', '0.313'), ('0.413', '0.271'), ('0.401', '0.200')]('0.4038', '0.2599')
LogReg              ngram_notes         4                   6                   relu                False               False               [('0.405', '0.267'), ('0.443', '0.327'), ('0.418', '0.357'), ('0.408', '0.314'), ('0.442', '0.258'), ('0.434', '0.188'), ('0.417', '0.225'), ('0.422', '0.359'), ('0.433', '0.250'), ('0.420', '0.216')]('0.4242', '0.2761')
LogReg              ngram_notes         4                   7                   relu                False               False               [('0.429', '0.339'), ('0.450', '0.365'), ('0.460', '0.402'), ('0.449', '0.279'), ('0.463', '0.267'), ('0.468', '0.232'), ('0.417', '0.147'), ('0.460', '0.311'), ('0.457', '0.245'), ('0.466', '0.206')]('0.4519', '0.2793')
LogReg              ngram_notes         4                   8                   relu                False               False               [('0.446', '0.345'), ('0.461', '0.340'), ('0.470', '0.375'), ('0.464', '0.212'), ('0.475', '0.259'), ('0.479', '0.215'), ('0.444', '0.138'), ('0.478', '0.293'), ('0.482', '0.220'), ('0.464', '0.129')]('0.4663', '0.2526')
LogReg              ngram_notes         5                   1                   relu                False               False               [('0.318', '0.400'), ('0.320', '0.398'), ('0.341', '0.160'), ('0.325', '0.338'), ('0.346', '0.194'), ('0.358', '0.190'), ('0.331', '0.093'), ('0.328', '0.354'), ('0.318', '0.239'), ('0.343', '0.250')]('0.3328', '0.2616')
LogReg              ngram_notes         5                   2                   relu                False               False               [('0.327', '0.391'), ('0.323', '0.189'), ('0.346', '0.174'), ('0.356', '0.231'), ('0.374', '0.200'), ('0.362', '0.113'), ('0.359', '0.120'), ('0.354', '0.395'), ('0.380', '0.191'), ('0.375', '0.286')]('0.3556', '0.2290')
LogReg              ngram_notes         5                   3                   relu                False               False               [('0.368', '0.381'), ('0.382', '0.385'), ('0.402', '0.289'), ('0.385', '0.276'), ('0.397', '0.279'), ('0.392', '0.266'), ('0.390', '0.188'), ('0.397', '0.301'), ('0.379', '0.200'), ('0.397', '0.304')]('0.3889', '0.2869')
LogReg              ngram_notes         5                   4                   relu                False               False               [('0.385', '0.371'), ('0.401', '0.314'), ('0.403', '0.261'), ('0.381', '0.284'), ('0.410', '0.242'), ('0.398', '0.264'), ('0.383', '0.195'), ('0.398', '0.271'), ('0.401', '0.210'), ('0.405', '0.233')]('0.3965', '0.2645')
LogReg              ngram_notes         5                   5                   relu                False               False               [('0.409', '0.279'), ('0.427', '0.300'), ('0.422', '0.233'), ('0.407', '0.319'), ('0.431', '0.203'), ('0.424', '0.239'), ('0.400', '0.162'), ('0.433', '0.284'), ('0.425', '0.237'), ('0.425', '0.250')]('0.4203', '0.2506')
LogReg              ngram_notes         5                   6                   relu                False               False               [('0.421', '0.317'), ('0.447', '0.276'), ('0.433', '0.298'), ('0.431', '0.286'), ('0.446', '0.226'), ('0.467', '0.153'), ('0.435', '0.127'), ('0.449', '0.344'), ('0.452', '0.161'), ('0.455', '0.216')]('0.4436', '0.2404')
LogReg              ngram_notes         5                   7                   relu                False               False               [('0.462', '0.322'), ('0.471', '0.302'), ('0.470', '0.329'), ('0.484', '0.176'), ('0.496', '0.200'), ('0.491', '0.207'), ('0.452', '0.162'), ('0.483', '0.230'), ('0.469', '0.189'), ('0.488', '0.206')]('0.4766', '0.2323')
LogReg              ngram_notes         5                   8                   relu                False               False               [('0.473', '0.241'), ('0.486', '0.234'), ('0.479', '0.237'), ('0.529', '0.136'), ('0.508', '0.207'), ('0.475', '0.266'), ('0.490', '0.185'), ('0.482', '0.328'), ('0.514', '0.160'), ('0.503', '0.065')]('0.4939', '0.2059')
LogReg              ngram_notes         6                   1                   relu                False               False               [('0.333', '0.415'), ('0.343', '0.398'), ('0.338', '0.149'), ('0.358', '0.375'), ('0.367', '0.194'), ('0.371', '0.200'), ('0.345', '0.151'), ('0.339', '0.342'), ('0.332', '0.296'), ('0.362', '0.192')]('0.3488', '0.2712')
LogReg              ngram_notes         6                   2                   relu                False               False               [('0.327', '0.312'), ('0.362', '0.189'), ('0.366', '0.141'), ('0.370', '0.256'), ('0.374', '0.286'), ('0.360', '0.206'), ('0.371', '0.145'), ('0.341', '0.316'), ('0.380', '0.191'), ('0.372', '0.245')]('0.3623', '0.2287')
LogReg              ngram_notes         6                   3                   relu                False               False               [('0.374', '0.365'), ('0.391', '0.375'), ('0.426', '0.256'), ('0.408', '0.250'), ('0.417', '0.265'), ('0.412', '0.319'), ('0.408', '0.212'), ('0.414', '0.329'), ('0.411', '0.200'), ('0.421', '0.196')]('0.4082', '0.2767')
LogReg              ngram_notes         6                   4                   relu                False               False               [('0.371', '0.371'), ('0.408', '0.314'), ('0.434', '0.227'), ('0.407', '0.257'), ('0.426', '0.197'), ('0.430', '0.253'), ('0.404', '0.169'), ('0.411', '0.257'), ('0.440', '0.194'), ('0.429', '0.140')]('0.4160', '0.2379')
LogReg              ngram_notes         6                   5                   relu                False               False               [('0.431', '0.328'), ('0.442', '0.300'), ('0.426', '0.279'), ('0.444', '0.278'), ('0.453', '0.188'), ('0.433', '0.159'), ('0.429', '0.149'), ('0.450', '0.269'), ('0.463', '0.237'), ('0.446', '0.175')]('0.4417', '0.2362')
LogReg              ngram_notes         6                   6                   relu                False               False               [('0.437', '0.283'), ('0.462', '0.265'), ('0.478', '0.214'), ('0.465', '0.214'), ('0.467', '0.210'), ('0.470', '0.129'), ('0.451', '0.141'), ('0.467', '0.328'), ('0.472', '0.143'), ('0.475', '0.189')]('0.4644', '0.2116')
LogReg              ngram_notes         6                   7                   relu                False               False               [('0.474', '0.322'), ('0.492', '0.302'), ('0.480', '0.293'), ('0.492', '0.162'), ('0.524', '0.167'), ('0.515', '0.232'), ('0.471', '0.132'), ('0.510', '0.262'), ('0.490', '0.151'), ('0.518', '0.147')]('0.4966', '0.2170')
LogReg              ngram_notes         6                   8                   relu                False               False               [('0.504', '0.259'), ('0.527', '0.202'), ('0.499', '0.200'), ('0.531', '0.152'), ('0.535', '0.155'), ('0.512', '0.203'), ('0.507', '0.200'), ('0.518', '0.259'), ('0.528', '0.200'), ('0.520', '0.129')]('0.5181', '0.1959')
LogReg              ngram_notes         7                   1                   relu                False               False               [('0.326', '0.400'), ('0.345', '0.389'), ('0.331', '0.160'), ('0.359', '0.362'), ('0.373', '0.208'), ('0.371', '0.200'), ('0.338', '0.163'), ('0.348', '0.342'), ('0.341', '0.268'), ('0.368', '0.192')]('0.3500', '0.2684')
LogReg              ngram_notes         7                   2                   relu                False               False               [('0.335', '0.297'), ('0.371', '0.208'), ('0.362', '0.174'), ('0.374', '0.308'), ('0.386', '0.214'), ('0.360', '0.196'), ('0.387', '0.133'), ('0.369', '0.303'), ('0.387', '0.162'), ('0.373', '0.204')]('0.3704', '0.2199')
LogReg              ngram_notes         7                   3                   relu                False               False               [('0.388', '0.349'), ('0.403', '0.346'), ('0.426', '0.256'), ('0.414', '0.316'), ('0.420', '0.191'), ('0.408', '0.245'), ('0.414', '0.200'), ('0.430', '0.342'), ('0.422', '0.185'), ('0.431', '0.261')]('0.4156', '0.2691')
LogReg              ngram_notes         7                   4                   relu                False               False               [('0.419', '0.274'), ('0.433', '0.294'), ('0.464', '0.239'), ('0.430', '0.311'), ('0.454', '0.227'), ('0.450', '0.286'), ('0.445', '0.169'), ('0.447', '0.329'), ('0.437', '0.194'), ('0.457', '0.186')]('0.4436', '0.2509')
LogReg              ngram_notes         7                   5                   relu                False               False               [('0.462', '0.246'), ('0.463', '0.200'), ('0.474', '0.244'), ('0.455', '0.306'), ('0.502', '0.188'), ('0.480', '0.261'), ('0.480', '0.149'), ('0.488', '0.254'), ('0.469', '0.254'), ('0.474', '0.175')]('0.4747', '0.2277')
LogReg              ngram_notes         7                   6                   relu                False               False               [('0.464', '0.283'), ('0.506', '0.204'), ('0.512', '0.202'), ('0.509', '0.271'), ('0.517', '0.194'), ('0.510', '0.176'), ('0.498', '0.141'), ('0.510', '0.312'), ('0.493', '0.214'), ('0.500', '0.216')]('0.5019', '0.2213')
LogReg              ngram_notes         7                   7                   relu                False               False               [('0.505', '0.288'), ('0.534', '0.219'), ('0.528', '0.280'), ('0.534', '0.250'), ('0.549', '0.183'), ('0.523', '0.220'), ('0.543', '0.132'), ('0.543', '0.279'), ('0.525', '0.226'), ('0.529', '0.147')]('0.5313', '0.2224')
LogReg              ngram_notes         7                   8                   relu                False               False               [('0.554', '0.207'), ('0.565', '0.213'), ('0.572', '0.275'), ('0.576', '0.303'), ('0.571', '0.172'), ('0.545', '0.266'), ('0.570', '0.169'), ('0.575', '0.259'), ('0.569', '0.280'), ('0.562', '0.129')]('0.5659', '0.2273')
LogReg              ngram_notes         8                   1                   relu                False               False               [('0.319', '0.415'), ('0.338', '0.398'), ('0.334', '0.149'), ('0.358', '0.362'), ('0.367', '0.222'), ('0.375', '0.210'), ('0.334', '0.116'), ('0.343', '0.342'), ('0.341', '0.296'), ('0.363', '0.173')]('0.3472', '0.2683')
LogReg              ngram_notes         8                   2                   relu                False               False               [('0.349', '0.328'), ('0.388', '0.217'), ('0.368', '0.174'), ('0.372', '0.321'), ('0.379', '0.200'), ('0.366', '0.216'), ('0.386', '0.108'), ('0.371', '0.329'), ('0.404', '0.221'), ('0.386', '0.163')]('0.3769', '0.2277')
LogReg              ngram_notes         8                   3                   relu                False               False               [('0.415', '0.317'), ('0.424', '0.317'), ('0.438', '0.278'), ('0.423', '0.237'), ('0.433', '0.191'), ('0.427', '0.234'), ('0.427', '0.163'), ('0.423', '0.329'), ('0.425', '0.185'), ('0.438', '0.239')]('0.4273', '0.2490')
LogReg              ngram_notes         8                   4                   relu                False               False               [('0.432', '0.226'), ('0.469', '0.284'), ('0.465', '0.216'), ('0.436', '0.284'), ('0.472', '0.197'), ('0.463', '0.242'), ('0.453', '0.143'), ('0.444', '0.286'), ('0.438', '0.177'), ('0.457', '0.256')]('0.4529', '0.2311')
LogReg              ngram_notes         8                   5                   relu                False               False               [('0.471', '0.295'), ('0.483', '0.230'), ('0.493', '0.233'), ('0.462', '0.264'), ('0.512', '0.188'), ('0.494', '0.216'), ('0.496', '0.095'), ('0.498', '0.269'), ('0.488', '0.237'), ('0.493', '0.150')]('0.4890', '0.2177')
LogReg              ngram_notes         8                   6                   relu                False               False               [('0.501', '0.317'), ('0.530', '0.224'), ('0.531', '0.250'), ('0.511', '0.286'), ('0.534', '0.145'), ('0.517', '0.153'), ('0.528', '0.127'), ('0.517', '0.328'), ('0.517', '0.196'), ('0.517', '0.189')]('0.5203', '0.2215')
LogReg              ngram_notes         8                   7                   relu                False               False               [('0.543', '0.322'), ('0.575', '0.219'), ('0.566', '0.232'), ('0.561', '0.235'), ('0.582', '0.167'), ('0.582', '0.207'), ('0.558', '0.118'), ('0.571', '0.311'), ('0.561', '0.208'), ('0.552', '0.206')]('0.5651', '0.2225')
LogReg              ngram_notes         8                   8                   relu                False               False               [('0.583', '0.224'), ('0.609', '0.170'), ('0.576', '0.287'), ('0.579', '0.242'), ('0.601', '0.190'), ('0.584', '0.190'), ('0.585', '0.123'), ('0.613', '0.276'), ('0.586', '0.220'), ('0.571', '0.161')]('0.5887', '0.2083')
LogReg              ngram_notes         1                   1                   relu                True                False               [('0.287', '0.446'), ('0.305', '0.287'), ('0.318', '0.181'), ('0.294', '0.375'), ('0.312', '0.208'), ('0.298', '0.190'), ('0.320', '0.151'), ('0.291', '0.291'), ('0.319', '0.141'), ('0.298', '0.192')]('0.3042', '0.2462')
LogReg              ngram_notes         1                   2                   relu                True                False               [('0.300', '0.359'), ('0.335', '0.387'), ('0.323', '0.120'), ('0.312', '0.192'), ('0.317', '0.314'), ('0.328', '0.144'), ('0.333', '0.229'), ('0.325', '0.368'), ('0.336', '0.088'), ('0.320', '0.224')]('0.3229', '0.2425')
LogReg              ngram_notes         1                   3                   relu                True                False               [('0.356', '0.286'), ('0.331', '0.471'), ('0.351', '0.333'), ('0.385', '0.368'), ('0.376', '0.265'), ('0.368', '0.298'), ('0.390', '0.237'), ('0.382', '0.288'), ('0.386', '0.169'), ('0.370', '0.261')]('0.3695', '0.2976')
LogReg              ngram_notes         1                   4                   relu                True                False               [('0.389', '0.339'), ('0.370', '0.373'), ('0.368', '0.364'), ('0.407', '0.257'), ('0.401', '0.273'), ('0.390', '0.308'), ('0.400', '0.234'), ('0.386', '0.371'), ('0.389', '0.258'), ('0.415', '0.256')]('0.3915', '0.3033')
LogReg              ngram_notes         1                   5                   relu                True                False               [('0.462', '0.377'), ('0.419', '0.480'), ('0.414', '0.488'), ('0.459', '0.347'), ('0.468', '0.281'), ('0.453', '0.364'), ('0.462', '0.270'), ('0.463', '0.343'), ('0.448', '0.424'), ('0.450', '0.250')]('0.4498', '0.3624')
LogReg              ngram_notes         1                   6                   relu                True                False               [('0.483', '0.367'), ('0.424', '0.571'), ('0.438', '0.536'), ('0.468', '0.400'), ('0.470', '0.355'), ('0.480', '0.365'), ('0.489', '0.296'), ('0.488', '0.375'), ('0.466', '0.357'), ('0.494', '0.162')]('0.4700', '0.3784')
LogReg              ngram_notes         1                   7                   relu                True                False               [('0.485', '0.356'), ('0.459', '0.500'), ('0.465', '0.610'), ('0.486', '0.412'), ('0.483', '0.367'), ('0.473', '0.329'), ('0.487', '0.206'), ('0.497', '0.361'), ('0.479', '0.358'), ('0.514', '0.176')]('0.4828', '0.3675')
LogReg              ngram_notes         1                   8                   relu                True                False               [('0.473', '0.345'), ('0.440', '0.468'), ('0.447', '0.575'), ('0.489', '0.379'), ('0.478', '0.345'), ('0.479', '0.304'), ('0.495', '0.215'), ('0.494', '0.362'), ('0.486', '0.340'), ('0.493', '0.129')]('0.4774', '0.3462')
LogReg              ngram_notes         2                   1                   relu                True                False               [('0.290', '0.415'), ('0.306', '0.417'), ('0.324', '0.266'), ('0.304', '0.400'), ('0.317', '0.194'), ('0.348', '0.190'), ('0.318', '0.209'), ('0.323', '0.329'), ('0.332', '0.254'), ('0.326', '0.212')]('0.3188', '0.2886')
LogReg              ngram_notes         2                   2                   relu                True                False               [('0.317', '0.469'), ('0.335', '0.302'), ('0.331', '0.272'), ('0.329', '0.256'), ('0.328', '0.243'), ('0.386', '0.124'), ('0.330', '0.241'), ('0.310', '0.421'), ('0.355', '0.103'), ('0.343', '0.204')]('0.3364', '0.2635')
LogReg              ngram_notes         2                   3                   relu                True                False               [('0.391', '0.365'), ('0.369', '0.490'), ('0.375', '0.333'), ('0.381', '0.355'), ('0.392', '0.176'), ('0.388', '0.319'), ('0.377', '0.263'), ('0.363', '0.384'), ('0.385', '0.169'), ('0.370', '0.283')]('0.3791', '0.3137')
LogReg              ngram_notes         2                   4                   relu                True                False               [('0.415', '0.306'), ('0.389', '0.382'), ('0.393', '0.364'), ('0.430', '0.257'), ('0.408', '0.303'), ('0.415', '0.286'), ('0.406', '0.234'), ('0.394', '0.400'), ('0.404', '0.194'), ('0.403', '0.209')]('0.4057', '0.2935')
LogReg              ngram_notes         2                   5                   relu                True                False               [('0.471', '0.328'), ('0.427', '0.470'), ('0.450', '0.419'), ('0.471', '0.375'), ('0.488', '0.312'), ('0.465', '0.375'), ('0.471', '0.270'), ('0.488', '0.403'), ('0.468', '0.390'), ('0.481', '0.225')]('0.4680', '0.3567')
LogReg              ngram_notes         2                   6                   relu                True                False               [('0.486', '0.283'), ('0.458', '0.449'), ('0.461', '0.429'), ('0.486', '0.429'), ('0.483', '0.339'), ('0.477', '0.329'), ('0.492', '0.282'), ('0.504', '0.391'), ('0.480', '0.339'), ('0.492', '0.189')]('0.4819', '0.3459')
LogReg              ngram_notes         2                   7                   relu                True                False               [('0.498', '0.305'), ('0.476', '0.427'), ('0.472', '0.512'), ('0.486', '0.382'), ('0.501', '0.367'), ('0.475', '0.366'), ('0.503', '0.235'), ('0.503', '0.393'), ('0.485', '0.264'), ('0.509', '0.206')]('0.4908', '0.3457')
LogReg              ngram_notes         2                   8                   relu                True                False               [('0.509', '0.259'), ('0.486', '0.457'), ('0.485', '0.438'), ('0.494', '0.273'), ('0.496', '0.397'), ('0.486', '0.367'), ('0.526', '0.215'), ('0.518', '0.345'), ('0.503', '0.280'), ('0.505', '0.129')]('0.5008', '0.3160')
LogReg              ngram_notes         3                   1                   relu                True                False               [('0.296', '0.585'), ('0.305', '0.370'), ('0.325', '0.277'), ('0.311', '0.338'), ('0.325', '0.194'), ('0.334', '0.190'), ('0.343', '0.116'), ('0.313', '0.354'), ('0.315', '0.225'), ('0.318', '0.173')]('0.3185', '0.2822')
LogReg              ngram_notes         3                   2                   relu                True                False               [('0.324', '0.469'), ('0.338', '0.264'), ('0.324', '0.293'), ('0.338', '0.269'), ('0.356', '0.243'), ('0.373', '0.134'), ('0.353', '0.145'), ('0.332', '0.421'), ('0.350', '0.132'), ('0.346', '0.184')]('0.3434', '0.2554')
LogReg              ngram_notes         3                   3                   relu                True                False               [('0.401', '0.365'), ('0.377', '0.452'), ('0.416', '0.311'), ('0.391', '0.342'), ('0.423', '0.206'), ('0.405', '0.202'), ('0.402', '0.250'), ('0.394', '0.370'), ('0.389', '0.200'), ('0.397', '0.348')]('0.3995', '0.3046')
LogReg              ngram_notes         3                   4                   relu                True                False               [('0.410', '0.290'), ('0.398', '0.343'), ('0.425', '0.330'), ('0.433', '0.284'), ('0.426', '0.258'), ('0.427', '0.264'), ('0.424', '0.182'), ('0.421', '0.400'), ('0.428', '0.210'), ('0.419', '0.256')]('0.4211', '0.2817')
LogReg              ngram_notes         3                   5                   relu                True                False               [('0.488', '0.246'), ('0.452', '0.410'), ('0.483', '0.360'), ('0.484', '0.361'), ('0.496', '0.297'), ('0.470', '0.307'), ('0.460', '0.243'), ('0.492', '0.373'), ('0.463', '0.390'), ('0.487', '0.225')]('0.4775', '0.3212')
LogReg              ngram_notes         3                   6                   relu                True                False               [('0.514', '0.267'), ('0.474', '0.378'), ('0.479', '0.393'), ('0.511', '0.400'), ('0.509', '0.306'), ('0.492', '0.318'), ('0.494', '0.268'), ('0.528', '0.406'), ('0.502', '0.286'), ('0.518', '0.216')]('0.5021', '0.3238')
LogReg              ngram_notes         3                   7                   relu                True                False               [('0.533', '0.237'), ('0.485', '0.396'), ('0.515', '0.415'), ('0.531', '0.368'), ('0.532', '0.333'), ('0.496', '0.354'), ('0.511', '0.221'), ('0.542', '0.361'), ('0.511', '0.264'), ('0.529', '0.206')]('0.5185', '0.3155')
LogReg              ngram_notes         3                   8                   relu                True                False               [('0.537', '0.276'), ('0.495', '0.383'), ('0.538', '0.338'), ('0.534', '0.288'), ('0.537', '0.310'), ('0.521', '0.304'), ('0.530', '0.200'), ('0.537', '0.379'), ('0.542', '0.240'), ('0.539', '0.161')]('0.5310', '0.2879')
LogReg              ngram_notes         4                   1                   relu                True                False               [('0.302', '0.477'), ('0.300', '0.343'), ('0.328', '0.223'), ('0.314', '0.338'), ('0.314', '0.194'), ('0.345', '0.180'), ('0.323', '0.105'), ('0.313', '0.329'), ('0.308', '0.225'), ('0.328', '0.250')]('0.3175', '0.2664')
LogReg              ngram_notes         4                   2                   relu                True                False               [('0.320', '0.406'), ('0.338', '0.264'), ('0.336', '0.239'), ('0.355', '0.282'), ('0.349', '0.257'), ('0.369', '0.134'), ('0.364', '0.169'), ('0.330', '0.434'), ('0.343', '0.162'), ('0.356', '0.184')]('0.3460', '0.2531')
LogReg              ngram_notes         4                   3                   relu                True                False               [('0.388', '0.317'), ('0.383', '0.404'), ('0.395', '0.300'), ('0.407', '0.355'), ('0.407', '0.176'), ('0.414', '0.213'), ('0.399', '0.200'), ('0.418', '0.329'), ('0.396', '0.200'), ('0.403', '0.370')]('0.4010', '0.2864')
LogReg              ngram_notes         4                   4                   relu                True                False               [('0.412', '0.274'), ('0.425', '0.343'), ('0.433', '0.284'), ('0.424', '0.257'), ('0.422', '0.227'), ('0.433', '0.253'), ('0.419', '0.182'), ('0.426', '0.343'), ('0.410', '0.226'), ('0.429', '0.256')]('0.4233', '0.2645')
LogReg              ngram_notes         4                   5                   relu                True                False               [('0.488', '0.246'), ('0.466', '0.410'), ('0.477', '0.360'), ('0.496', '0.403'), ('0.491', '0.281'), ('0.480', '0.284'), ('0.465', '0.203'), ('0.494', '0.358'), ('0.475', '0.339'), ('0.486', '0.225')]('0.4818', '0.3109')
LogReg              ngram_notes         4                   6                   relu                True                False               [('0.501', '0.233'), ('0.484', '0.388'), ('0.493', '0.357'), ('0.509', '0.429'), ('0.522', '0.290'), ('0.503', '0.247'), ('0.506', '0.211'), ('0.523', '0.391'), ('0.498', '0.268'), ('0.522', '0.216')]('0.5061', '0.3030')
LogReg              ngram_notes         4                   7                   relu                True                False               [('0.531', '0.237'), ('0.506', '0.458'), ('0.534', '0.415'), ('0.553', '0.397'), ('0.544', '0.317'), ('0.537', '0.305'), ('0.550', '0.132'), ('0.550', '0.361'), ('0.526', '0.302'), ('0.556', '0.206')]('0.5387', '0.3130')
