Tempo,117
78,65,760
78,0,1802
47,41,1814
75,55,1814
47,0,2184
54,29,2277
59,35,2547
54,0,2556
59,0,2736
61,41,2792
61,0,2942
54,36,3259
54,0,3732
63,36,3799
63,0,3929
75,0,3930
54,35,4302
75,51,4551
54,0,4793
75,0,4815
78,57,4847
59,38,4849
59,0,4940
54,37,5335
78,0,5348
80,52,5351
54,0,5399
42,39,5855
80,0,5857
73,50,5859
42,0,6228
49,31,6384
49,0,6823
54,31,6915
54,0,7006
49,32,7403
49,0,7865
61,35,7939
61,0,8036
73,0,8426
49,35,8429
49,0,8943
73,56,8962
58,41,8975
54,33,8979
54,0,9057
58,0,9070
49,40,9456
75,57,9470
73,0,9516
49,0,9528
76,52,10000
52,40,10013
75,0,10031
52,0,10478
83,59,10976
64,35,10986
76,0,10989
64,0,11064
59,27,11523
59,0,11956
66,36,12042
66,0,12133
83,0,12455
59,30,12575
59,0,13049
83,53,13075
64,36,13080
64,0,13185
82,51,13435
83,0,13473
59,38,13591
59,0,13665
78,54,13769
82,0,13776
47,42,14070
78,0,14072
80,59,14076
47,0,14543
54,32,14577
78,55,14587
80,0,14591
78,0,14837
76,37,14857
54,0,15058
59,37,15107
75,46,15109
76,0,15125
59,0,15186
54,29,15630
54,0,16135
63,35,16174
63,0,16276
54,32,16653
54,0,17136
66,36,17209
75,0,17245
66,0,17328
78,46,17673
54,36,17679
54,0,17743
80,44,18208
52,41,18210
78,0,18221
80,0,18367
80,61,18464
59,31,18702
52,0,18704
59,0,19117
64,35,19192
64,0,19268
59,30,19705
59,0,20142
85,55,20207
80,0,20208
66,36,20210
64,31,20213
64,0,20304
66,0,20336
83,54,20514
85,0,20568
59,32,20717
82,47,20997
83,0,21021
59,0,21118
64,35,21200
66,37,21217
64,0,21302
66,0,21331
83,46,21511
82,0,21529
80,48,21733
59,32,21740
83,0,21741
59,0,21779
78,47,21998
80,0,22007
47,36,22224
47,0,22662
54,24,22746
54,0,23213
59,33,23312
59,0,23410
54,36,23788
78,0,23790
71,44,23799
71,0,23949
54,0,24318
71,57,24330
59,35,24345
59,0,24437
73,53,24840
54,31,24842
71,0,24869
54,0,25331
75,57,25368
59,35,25372
73,0,25400
59,0,25458
54,33,25865
80,50,25874
75,0,25894
54,0,25932
42,35,26374
78,53,26376
80,0,26435
42,0,26799
49,33,26897
54,47,27154
49,0,27183
54,0,27322
56,45,27409
58,41,27659
56,0,27662
61,35,27904
61,0,28236
78,0,28428
76,46,28436
76,0,28942
75,50,28945
61,30,28947
58,0,28995
61,0,29145
75,0,29510
73,47,29519
66,35,29527
66,0,29641
70,40,29996
64,35,30006
73,0,30045
64,0,30076
71,48,30510
47,36,30514
70,0,30538
47,0,30882
54,27,31011
54,0,31513
59,33,31534
59,0,31702
54,29,32011
71,0,32455
54,0,32499
63,35,32578
63,0,32686
54,36,33050
78,58,33064
78,0,33170
54,0,33535
78,46,33561
59,43,33573
59,0,33690
80,39,33921
78,0,33933
54,37,34069
54,0,34154
78,51,34258
80,0,34283
47,35,34554
75,48,34556
78,0,34563
47,0,34935
54,24,35080
59,41,35337
54,0,35382
59,0,35526
61,46,35583
61,0,35879
54,49,35967
59,36,36346
54,0,36371
