Tempo,100
53,33,1168
65,33,1170
80,35,1176
80,0,1414
80,32,1812
65,0,1860
80,0,2058
65,31,2129
80,39,2445
53,0,2520
65,0,2553
53,40,2716
53,0,2823
84,39,3004
80,0,3040
84,0,3200
49,33,3593
89,37,3594
61,32,3597
89,0,3855
89,35,4192
61,0,4209
61,36,4459
89,0,4463
89,49,4784
49,0,4787
61,0,4904
49,36,5058
49,0,5249
61,46,5350
87,53,5373
89,0,5380
61,0,5417
87,0,5835
56,36,5973
44,35,5978
84,39,5992
84,0,6253
84,32,6583
84,0,6679
84,40,7184
56,0,7193
44,0,7271
44,36,7460
44,0,7767
56,35,7782
84,0,7799
80,41,7816
56,0,7894
44,41,8096
44,0,8135
80,0,8413
79,37,8426
51,43,8428
63,37,8433
79,0,8749
79,36,9004
79,0,9196
63,0,9507
51,0,9581
79,39,9587
51,37,9875
51,0,10176
79,0,10195
63,33,10207
80,53,10208
63,0,10300
51,41,10496
51,0,10572
80,0,10785
65,37,10808
53,37,10814
77,50,10818
77,0,11101
80,36,11397
65,0,11501
80,0,11610
65,32,11698
80,48,11987
53,0,11995
65,0,12072
53,39,12242
53,0,12425
80,0,12524
84,55,12544
65,43,12551
65,0,12659
53,36,12832
53,0,12907
84,0,13117
89,46,13159
49,35,13179
61,35,13190
89,0,13459
61,0,13534
89,43,13774
89,0,13929
49,0,14027
61,23,14035
89,43,14370
61,0,14415
49,29,14668
49,0,14855
89,0,14912
61,36,14942
87,46,14958
61,0,15019
87,0,15337
56,36,15572
44,35,15587
84,36,15592
84,0,15849
56,0,16046
84,31,16145
84,0,16392
56,35,16444
84,41,16768
44,0,16793
56,0,16949
44,33,17057
44,0,17312
56,35,17345
84,0,17346
80,37,17369
56,0,17428
80,0,17923
51,33,17925
63,32,17935
79,37,17938
79,0,18984
63,0,19274
51,0,19662
53,36,20409
60,32,20710
80,40,20712
53,0,20752
80,0,20800
65,31,20990
80,46,21005
60,0,21025
65,0,21214
80,0,21245
67,35,21274
77,40,21290
67,0,21391
77,0,21563
80,42,21577
68,35,21579
68,0,21791
80,0,21851
77,45,21899
80,39,22197
65,35,22203
77,0,22218
65,0,22283
82,44,22486
80,0,22514
82,0,22752
84,42,22767
49,35,22781
56,32,23062
80,36,23069
84,0,23082
49,0,23090
80,0,23157
61,35,23359
80,47,23361
56,0,23366
80,0,23443
61,0,23478
63,37,23628
80,43,23650
63,0,23713
80,0,23916
75,45,23960
65,26,23965
65,0,24106
75,0,24235
84,41,24260
61,36,24564
61,0,24638
44,33,25198
51,36,25469
44,0,25511
51,0,25778
56,49,25811
56,0,25991
58,47,26086
84,0,26317
58,0,26320
60,49,26379
80,46,26644
80,0,26723
60,0,26856
80,56,26948
63,44,26955
63,0,27036
82,55,27246
80,0,27253
82,0,27515
51,42,27559
79,59,27562
58,43,27876
51,0,27892
79,0,27898
63,36,28156
58,0,28193
63,0,28297
65,39,28428
79,47,28442
65,0,28515
79,0,28518
67,45,28754
79,50,28761
67,0,28937
79,0,29012
77,57,29051
63,39,29353
77,0,29354
80,54,29358
63,0,29406
53,41,29971
80,0,29996
60,36,30271
80,51,30285
53,0,30288
80,0,30361
60,0,30503
65,48,30583
80,51,30590
65,0,30685
80,0,30831
67,46,30875
77,56,30878
67,0,30957
77,0,31148
80,44,31181
68,40,31190
68,0,31295
80,0,31322
77,50,31355
65,44,31485
65,0,31582
80,47,31640
77,0,31654
67,46,31794
67,0,31907
82,53,31945
80,0,31958
65,41,32083
65,0,32148
84,47,32227
82,0,32232
84,0,32311
49,44,32395
84,58,32397
56,37,32681
80,49,32683
49,0,32701
84,0,32724
80,0,32775
56,0,32919
61,35,32980
80,48,32981
80,0,33067
61,0,33068
80,50,33271
63,41,33282
63,0,33341
80,0,33386
75,44,33578
65,43,33583
65,0,33695
75,0,33886
84,50,33962
61,42,34179
61,0,34251
63,53,34493
63,0,34549
44,39,34774
44,0,35047
51,41,35061
51,0,35322
56,52,35386
56,0,35466
58,45,35681
58,0,35854
84,0,35865
60,49,35978
80,47,36241
80,0,36317
60,0,36487
63,44,36539
80,52,36542
63,0,36602
80,0,36835
82,52,36865
82,0,37164
51,42,37180
79,55,37191
79,0,37373
58,36,37452
79,50,37466
51,0,37492
79,0,37551
63,40,37739
79,50,37760
79,0,37829
63,0,37990
65,37,38041
79,51,38047
79,0,38113
65,0,38143
67,37,38372
79,49,38373
67,0,38483
79,0,38521
84,36,38645
58,0,38700
84,0,38732
63,42,38932
84,57,38943
63,0,39002
84,0,39039
84,51,39239
84,0,39324
84,50,39553
53,46,39555
84,0,39789
53,0,39856
60,30,39880
65,30,40189
84,38,40192
84,0,40326
65,0,40419
68,31,40448
68,0,40579
84,46,40792
60,0,40909
84,0,40962
87,42,41342
65,33,41362
65,0,41410
87,0,41600
89,50,41944
49,40,41946
89,0,42234
56,35,42276
49,0,42285
56,0,42557
61,29,42563
89,56,42579
61,0,42758
89,0,42847
63,38,42857
63,0,42974
89,61,43173
65,40,43190
65,0,43396
89,0,43552
61,45,43793
87,49,43804
61,0,43868
87,0,44150
84,59,44413
44,44,44419
84,0,44695
51,44,44702
44,0,44721
51,0,44982
56,44,45007
84,62,45016
56,0,45161
58,38,45276
84,0,45310
58,0,45533
