Tempo,78
37,36,907
75,39,911
77,44,1124
75,0,1136
44,39,1290
75,47,1307
37,0,1314
77,0,1326
77,41,1497
75,0,1507
44,0,1668
49,35,1703
49,0,1766
44,32,2060
44,0,2391
53,35,2445
53,0,2534
44,33,2786
44,0,3153
49,40,3180
49,0,3254
77,0,3523
44,27,3531
75,41,3560
44,0,3608
77,39,3740
75,0,3744
78,41,3948
42,31,3963
77,0,3975
78,0,4137
42,0,4289
49,28,4343
78,38,4355
49,0,4597
78,0,4703
54,33,4718
80,39,4719
54,0,4789
80,0,4828
80,48,5002
49,36,5133
49,0,5202
77,41,5323
80,0,5335
37,36,5502
37,0,5848
44,32,5864
77,0,5986
44,0,6234
49,37,6267
49,0,6335
44,38,6638
77,50,6647
44,0,6711
77,0,6839
75,50,6841
73,49,7038
75,0,7041
42,37,7049
42,0,7376
49,27,7434
49,0,7735
54,36,7814
73,0,7814
54,0,7889
73,49,8186
49,36,8191
49,0,8243
44,41,8569
73,0,8570
75,55,8576
44,0,8914
51,28,8967
75,0,9129
73,46,9131
51,0,9245
73,0,9314
75,51,9335
56,36,9338
56,0,9413
73,46,9529
75,0,9530
73,0,9705
51,37,9712
75,51,9714
51,0,9761
77,48,9901
75,0,9919
37,36,10091
37,0,10452
44,32,10467
44,0,10789
49,35,10874
49,0,10934
44,33,11253
44,0,11569
53,37,11648
53,0,11733
77,0,11904
44,35,12019
44,0,12263
77,44,12402
49,44,12404
49,0,12455
80,48,12756
77,0,12756
82,46,13125
80,0,13128
46,45,13147
46,0,13450
46,35,13554
46,0,13913
53,35,13931
82,0,13990
77,22,14198
77,0,14289
53,0,14293
78,33,14325
58,35,14343
58,0,14490
78,0,14510
61,39,14662
75,32,14664
77,62,14714
75,0,14715
61,0,14790
53,31,15063
58,40,15447
53,0,15447
58,0,15535
53,33,15803
77,0,15811
82,49,15820
53,0,15862
44,33,16186
82,0,16205
80,41,16207
44,0,16548
51,30,16591
82,47,16604
80,0,16612
51,0,16937
80,50,16975
56,33,16981
82,0,16982
56,0,17038
80,0,17168
78,47,17180
51,32,17347
77,50,17552
78,0,17557
51,0,17624
60,39,17743
60,0,17847
51,32,18138
77,0,18192
51,0,18495
56,49,18546
56,0,18618
51,43,18905
75,43,18910
51,0,18960
75,0,19258
73,43,19287
42,36,19306
42,0,19670
49,29,19715
73,0,19735
49,0,20027
73,45,20071
54,44,20073
54,0,20148
73,0,20425
77,42,20445
49,35,20454
49,0,20494
77,0,20636
75,46,20644
44,39,20824
44,0,21205
51,32,21222
51,0,21547
75,0,21592
56,44,21624
73,53,21626
56,0,21695
51,47,21985
72,49,21989
73,0,21990
51,0,22045
72,0,22372
73,57,22375
37,39,22378
37,0,22727
44,36,22779
44,0,23111
44,32,23524
44,0,23928
53,35,23989
53,0,24078
44,40,24344
44,0,24758
49,48,24769
73,0,24804
49,0,24857
44,41,25113
44,0,25203
75,53,25504
37,46,25506
77,51,25708
75,0,25727
37,0,25885
44,41,25891
75,50,25906
77,0,25919
77,53,26101
75,0,26129
44,0,26207
49,41,26282
49,0,26351
44,37,26638
44,0,26966
53,43,27019
53,0,27140
44,40,27415
77,0,27554
44,0,27802
49,51,27806
49,0,27874
44,44,28158
75,52,28183
44,0,28221
77,47,28356
75,0,28374
42,42,28571
78,46,28573
54,38,28578
77,0,28588
78,0,28792
42,0,28879
54,0,28905
49,33,28961
78,36,28976
49,0,29273
80,42,29323
54,35,29333
78,0,29345
54,0,29413
80,0,29427
80,48,29585
49,38,29721
49,0,29797
80,0,29882
77,36,29894
37,32,30115
44,35,30472
37,0,30476
77,0,30522
44,0,30853
49,44,30885
49,0,30962
77,55,31061
44,47,31233
44,0,31298
77,0,31423
75,41,31426
75,0,31605
42,51,31639
73,61,31641
42,0,31980
49,33,32033
73,0,32344
49,0,32380
54,47,32418
54,0,32487
49,37,32790
73,50,32799
49,0,32853
44,43,33167
75,55,33178
73,0,33192
51,36,33570
44,0,33629
73,48,33758
75,0,33767
51,0,33908
73,0,33942
75,51,33955
56,40,33962
56,0,34029
73,50,34144
75,0,34148
51,42,34330
73,0,34333
75,57,34337
51,0,34385
77,52,34526
75,0,34551
37,41,34713
37,0,35096
44,37,35107
44,0,35462
49,35,35494
49,0,35565
44,36,35848
44,0,36190
77,0,36216
53,44,36236
53,0,36336
44,39,36593
44,0,36976
77,46,37005
49,37,37011
49,0,37076
44,35,37364
80,49,37365
77,0,37377
44,0,37423
46,48,37739
82,46,37742
80,0,37750
46,0,38138
53,30,38172
82,0,38487
53,0,38521
58,38,38541
77,43,38543
58,0,38604
75,48,38726
77,0,38747
75,0,38921
77,51,38926
53,37,38932
53,0,39279
61,37,39306
61,0,39516
53,32,39718
53,0,40077
58,35,40123
58,0,40186
53,36,40483
77,0,40485
82,52,40495
53,0,40536
44,36,40874
80,51,40876
82,0,40877
51,30,41251
44,0,41263
82,44,41273
80,0,41285
51,0,41622
56,35,41649
80,49,41651
82,0,41678
56,0,41727
80,0,41848
78,46,41857
51,32,42035
77,47,42216
78,0,42231
51,0,42303
60,36,42399
60,0,42518
51,32,42789
77,0,42878
51,0,43137
56,44,43167
56,0,43252
75,58,43343
51,41,43520
51,0,43569
75,0,43685
73,55,43702
42,41,43887
73,0,44239
42,0,44264
49,33,44281
49,0,44605
54,39,44639
54,0,44721
77,46,44867
49,41,45032
49,0,45096
77,0,45200
75,51,45227
44,45,45410
44,0,45779
51,35,45803
75,0,45809
51,0,46137
56,46,46200
73,59,46205
56,0,46279
51,42,46567
72,59,46568
73,0,46574
51,0,46621
73,57,46967
72,0,46969
37,38,46971
44,29,47343
37,0,47344
44,0,47743
49,36,47798
49,0,47875
44,36,48154
44,0,48508
53,41,48595
53,0,48690
73,0,48782
44,39,48949
77,70,49162
44,0,49340
77,0,49356
49,39,49382
75,80,49384
49,0,49456
73,57,49588
75,0,49599
44,43,49748
44,0,49815
73,0,49927
70,59,49964
42,51,50156
70,0,50510
42,0,50513
49,40,50541
49,0,50864
70,57,50913
54,43,50916
54,0,51003
70,0,51110
73,59,51125
49,44,51296
49,0,51366
73,0,51428
72,61,51481
44,49,51667
44,0,51995
51,36,52045
77,60,52049
72,0,52061
51,0,52355
77,0,52416
75,57,52428
56,47,52430
56,0,52506
73,61,52640
75,0,52672
51,48,52795
51,0,52848
70,53,52986
73,0,52989
37,40,53170
70,0,53367
68,57,53370
37,0,53535
44,37,53547
44,0,53899
49,48,53949
49,0,54024
44,35,54312
44,0,54643
53,50,54723
53,0,54826
68,0,54959
44,46,55135
77,60,55310
44,0,55496
75,61,55515
49,44,55520
77,0,55545
49,0,55602
75,0,55707
73,62,55711
44,45,55885
44,0,55960
73,0,56048
70,60,56072
42,52,56280
70,0,56546
42,0,56611
49,38,56659
70,59,56850
49,0,56930
70,0,56940
54,47,57029
70,68,57031
54,0,57103
70,0,57217
73,62,57223
49,42,57390
49,0,57466
73,0,57532
72,63,57586
44,50,57754
44,0,58095
72,0,58115
51,41,58143
73,58,58154
51,0,58453
75,52,58521
56,48,58526
73,0,58526
56,0,58597
75,0,58876
51,43,58880
72,61,58898
51,0,58939
72,0,59248
70,57,59269
37,38,59272
49,39,59292
37,0,59593
49,0,59613
44,40,59656
70,0,59829
68,49,59845
44,0,60001
49,33,60069
49,0,60113
44,35,60437
44,0,60702
53,38,60883
53,0,60955
68,0,61034
44,35,61224
44,0,61584
49,44,61627
65,57,61638
49,0,61700
44,37,61995
68,52,62008
65,0,62030
44,0,62052
46,42,62412
70,59,62414
68,0,62427
58,40,62430
58,0,62707
46,0,62726
53,29,62834
70,0,62941
65,45,62983
65,0,63052
53,0,63102
58,41,63184
65,44,63190
58,0,63252
65,0,63346
63,38,63355
53,35,63553
63,0,63736
65,57,63758
53,0,63841
53,32,64308
53,0,64618
61,44,64714
61,0,64808
53,46,65062
70,57,65064
65,0,65074
53,0,65130
70,0,65435
44,35,65445
68,50,65449
44,0,65804
51,33,65825
70,58,65845
68,0,65858
51,0,66131
56,36,66198
68,51,66200
70,0,66228
56,0,66256
66,54,66399
68,0,66402
51,35,66568
65,52,66764
66,0,66807
51,0,66845
60,41,66955
60,0,67040
51,30,67360
51,0,67724
65,0,67758
56,48,67761
56,0,67828
63,52,68152
51,37,68155
51,0,68186
63,0,68384
42,41,68531
61,53,68535
42,0,68874
49,35,68906
61,0,68942
49,0,69284
61,53,69295
54,44,69302
54,0,69379
61,0,69462
65,59,69475
49,43,69661
49,0,69722
65,0,69820
63,61,69852
44,50,70038
44,0,70417
51,46,70422
63,0,70466
51,0,70729
56,46,70806
61,70,70810
56,0,70878
51,46,71166
61,0,71170
60,53,71179
51,0,71225
60,0,71522
61,68,71556
37,48,71565
37,0,71869
44,42,71936
61,0,71968
44,0,72228
53,37,72369
49,41,72376
49,0,72443
53,0,72447
44,35,72781
44,0,73046
56,49,73095
56,0,73153
