Tempo,128
51,48,729
80,59,737
58,36,986
51,0,1048
63,35,1208
82,48,1222
80,0,1266
85,41,1675
63,0,1695
82,0,1701
58,0,1878
80,41,2101
85,0,2118
63,35,2120
63,0,2169
80,0,2194
80,50,2566
42,37,2599
49,36,2797
82,50,2808
80,0,2815
42,0,2893
54,38,3034
80,44,3044
82,0,3072
80,0,3261
78,40,3271
58,31,3273
54,0,3291
82,40,3505
78,0,3513
58,0,3549
49,0,3640
54,36,3999
54,0,4047
49,38,4402
80,45,4639
56,35,4641
82,0,4643
80,0,4769
80,51,4887
61,27,4949
82,47,5115
80,0,5145
61,0,5305
83,38,5370
82,0,5396
49,0,5473
56,0,5475
83,0,5596
82,38,5602
80,41,5818
82,0,5832
61,37,5834
61,0,5887
80,0,6024
78,37,6051
78,0,6281
47,38,6284
82,50,6292
54,35,6516
47,0,6562
59,33,6764
75,46,6770
82,0,6774
59,0,7100
78,50,7247
75,0,7281
54,0,7338
59,46,7702
59,0,7753
51,47,8149
78,0,8156
80,55,8160
58,36,8393
51,0,8450
63,36,8633
82,53,8650
80,0,8720
63,0,8812
66,40,8885
66,0,9057
82,0,9096
85,50,9115
58,0,9205
63,35,9334
63,0,9433
85,0,9572
80,56,9575
58,40,9583
58,0,9651
80,0,9758
42,47,10087
80,57,10089
49,33,10278
80,0,10298
82,53,10305
42,0,10320
54,39,10529
80,51,10535
82,0,10546
49,0,10586
54,0,10674
80,0,10720
56,40,10745
78,44,10747
56,0,10971
78,0,10977
58,35,10988
82,53,10990
58,0,11470
61,40,11475
61,0,11530
49,48,11934
56,37,12148
80,50,12160
82,0,12175
49,0,12217
80,0,12259
61,33,12400
80,51,12403
61,0,12600
65,41,12603
82,49,12614
80,0,12633
65,0,12824
83,39,12869
82,0,12888
56,0,12970
83,0,13105
82,48,13115
61,43,13342
82,0,13347
80,47,13352
61,0,13400
80,0,13560
78,45,13568
78,0,13771
47,44,13796
82,56,13800
54,37,14006
47,0,14016
59,44,14251
75,49,14270
82,0,14270
54,0,14321
59,0,14419
78,51,14735
75,0,14759
54,36,15183
59,35,15401
59,0,15661
63,37,15685
63,0,16016
78,0,16075
59,35,16174
80,46,16399
80,0,16472
59,0,16602
80,62,16647
63,39,16651
63,0,16783
82,48,16871
54,0,16885
80,0,16893
59,35,17098
80,49,17109
82,0,17109
59,0,17149
78,49,17330
80,0,17350
78,0,17422
42,42,17571
78,59,17578
49,38,17753
78,0,17775
42,0,17794
75,55,17798
54,38,18043
49,0,18117
54,0,18121
78,59,18260
75,0,18291
51,47,18680
51,0,18779
78,0,18911
87,54,18928
42,43,19391
85,56,19392
87,0,19437
42,0,19602
49,36,19606
54,40,19837
85,0,19839
82,53,19857
49,0,19983
54,0,20006
82,0,20059
58,41,20061
80,51,20076
80,0,20294
78,51,20311
58,0,20396
78,0,20551
80,47,20563
61,42,20789
82,47,20801
80,0,20803
61,0,20859
80,53,21046
82,0,21069
49,42,21253
56,37,21496
80,0,21559
49,0,21578
61,35,21745
61,0,21964
65,37,21968
65,0,22132
77,53,22217
56,0,22338
77,0,22419
75,58,22437
75,0,22663
61,44,22672
77,53,22681
61,0,22726
78,48,22924
77,0,22959
47,42,23153
54,36,23375
75,51,23401
78,0,23407
47,0,23409
59,41,23632
54,0,23656
59,0,23806
63,55,23842
63,0,24209
59,38,24327
59,0,24416
75,0,24544
54,50,24559
54,0,24613
42,53,25041
54,50,25042
75,59,25052
54,0,25231
42,0,25277
75,0,25337
75,61,25532
75,0,25666
51,44,25730
58,39,25994
75,57,25999
51,0,26025
78,57,26285
75,0,26312
58,0,26371
63,51,26439
63,0,26503
78,0,26621
87,51,26629
54,46,26919
85,56,26925
87,0,26964
61,33,27153
54,0,27236
66,36,27394
82,44,27404
85,0,27429
80,38,27619
82,0,27634
66,0,27637
80,0,27845
78,48,27866
61,0,27957
80,41,28102
78,0,28122
80,0,28332
82,49,28338
66,37,28342
66,0,28394
80,57,28573
82,0,28598
49,40,28790
56,36,29018
80,0,29047
49,0,29086
61,41,29278
75,26,29653
77,44,29699
75,0,29706
61,0,29860
75,33,29954
77,0,29959
56,0,30099
61,35,30177
77,50,30195
75,0,30210
61,0,30226
78,42,30438
77,0,30456
47,36,30675
54,35,30900
75,44,30917
78,0,30946
47,0,30959
59,37,31171
63,37,31625
59,0,31686
63,0,31999
59,27,32089
75,0,32412
63,36,32586
75,41,33076
75,0,33380
73,39,33384
75,41,33553
73,0,33571
75,0,33665
