Tempo,110
83,48,1690
43,36,1692
55,41,1694
79,48,1695
79,0,2079
83,0,2080
55,0,2086
43,0,2096
50,45,2811
62,47,2817
81,57,2818
62,0,3146
50,0,3195
81,0,3221
43,48,3875
55,46,3877
79,53,3885
79,0,4301
55,0,5604
43,0,5623
55,40,6085
83,47,6086
43,43,6089
43,0,6390
55,0,6427
83,0,6463
50,44,7142
62,46,7149
81,53,7157
62,0,7531
50,0,7590
81,0,7604
55,41,8286
43,43,8287
79,46,8293
43,0,9931
79,0,9990
55,0,9995
79,37,10512
43,36,10515
79,0,10660
43,0,10939
79,39,10973
50,35,10982
79,0,11072
50,0,11423
55,35,11533
79,40,11547
55,0,11651
79,0,11657
59,44,12077
79,40,12088
59,0,12172
79,0,12244
50,35,12611
81,37,12613
81,0,12853
50,0,13144
81,38,13150
57,30,13162
81,0,13252
81,41,13687
62,38,13689
57,0,13970
62,0,14084
57,35,14261
57,0,14306
81,0,14476
43,38,14815
83,50,14816
55,44,14818
43,0,15241
55,0,15251
83,0,15324
50,48,15871
62,50,15876
81,60,15887
62,0,16219
50,0,16279
81,0,16290
79,53,16999
55,47,17002
43,44,17003
43,0,17350
79,0,17356
55,0,17370
