Tempo,102
77,50,1565
75,51,1885
77,0,1911
73,43,2157
75,0,2161
73,0,2237
37,37,2468
73,62,2469
37,0,2701
44,36,2736
44,0,2995
49,43,3052
49,0,3126
44,39,3315
44,0,3367
44,36,3608
75,49,3613
73,0,3615
44,0,3887
51,24,3970
51,0,4089
56,37,4217
56,0,4259
75,0,4301
77,36,4511
46,39,4786
46,0,5064
53,36,5068
77,0,5283
58,33,5354
58,0,5583
61,40,5645
78,59,5939
61,0,6005
78,0,6223
77,49,6257
53,0,6354
77,0,6515
58,42,6549
75,48,6561
58,0,6609
53,44,6825
75,0,6828
73,54,6835
53,0,6873
73,0,7118
78,57,7135
54,44,7139
42,48,7140
42,0,7366
54,0,7383
49,36,7433
49,0,7643
54,49,7739
54,0,7799
49,46,7997
49,0,8038
78,0,8185
37,47,8313
77,56,8314
49,41,8320
49,0,8531
37,0,8541
44,36,8582
44,0,8821
49,48,8894
49,0,8942
77,0,9119
44,38,9190
75,55,9197
56,40,9200
56,0,9489
44,0,9719
51,33,9776
51,0,10016
56,39,10047
56,0,10113
75,0,10327
51,35,10359
60,41,10628
77,40,10636
77,0,10878
73,46,10891
73,0,10953
73,56,11040
60,0,11163
73,0,11313
70,49,11340
51,0,11390
56,41,11499
56,0,11551
68,44,11672
70,0,11701
68,0,11840
73,50,11849
37,47,11855
49,36,11872
37,0,12103
49,0,12104
44,32,12135
73,0,12198
44,0,12365
73,37,12418
49,40,12420
49,0,12475
44,41,12681
44,0,12741
75,48,13001
56,36,13016
73,0,13023
44,36,13026
44,0,13230
56,0,13238
51,27,13316
51,0,13471
56,44,13592
56,0,13639
75,0,13692
77,50,13874
46,38,13892
58,36,13909
58,0,14279
77,0,14473
75,51,14490
46,0,14534
75,0,14660
73,56,14750
53,35,14753
58,36,15026
58,0,15303
61,44,15342
73,0,15626
77,51,15630
61,0,15652
53,0,15703
77,0,15901
58,40,15927
75,49,15928
58,0,15971
75,0,16177
73,46,16210
73,0,16300
42,38,16497
54,40,16500
73,70,16504
42,0,16734
54,0,16748
49,33,16803
49,0,17031
54,35,17135
54,0,17172
49,44,17406
49,0,17455
73,0,17710
44,45,17714
75,56,17717
56,41,17721
56,0,17932
44,0,17938
51,36,17994
51,0,18154
56,50,18298
56,0,18354
75,0,18461
73,36,18555
37,32,18622
37,0,19097
44,41,19136
44,0,19416
49,41,19466
49,0,19530
44,37,19759
53,42,20111
73,0,20270
73,50,20367
53,0,20584
44,0,20625
49,36,20656
77,56,20667
73,0,20698
49,0,20704
77,0,20940
80,43,20959
42,46,21256
82,57,21261
80,0,21272
42,0,21542
49,39,21556
49,0,21840
54,40,21851
54,0,21950
82,0,22014
56,44,22119
56,0,22205
89,38,22422
89,0,22529
85,35,22770
85,0,22959
82,33,23039
82,0,23153
77,49,23369
42,38,23639
42,0,23810
51,40,23890
77,0,23895
75,44,23897
56,41,24168
51,0,24230
56,0,24327
60,51,24470
75,0,24676
60,0,24776
73,40,25070
56,38,25314
77,47,25338
73,0,25363
56,0,25369
80,41,25616
77,0,25622
80,0,25808
42,39,25874
82,50,25879
42,0,26129
49,33,26195
49,0,26491
54,30,26508
54,0,26621
56,37,26783
56,0,26860
82,0,26964
85,59,27077
85,0,27531
77,50,27654
77,0,27743
77,57,27933
44,36,28220
51,44,28553
44,0,28558
75,53,28565
77,0,28599
56,33,28846
56,0,29124
60,45,29159
75,0,29385
60,0,29724
73,47,29798
51,0,29835
56,41,30041
77,46,30058
73,0,30094
56,0,30097
80,48,30336
77,0,30357
80,0,30426
42,38,30618
80,33,30663
82,39,30687
80,0,30777
42,0,31002
49,35,31012
54,37,31246
49,0,31267
54,0,31439
56,39,31526
56,0,31617
82,0,31725
58,43,31809
85,51,31821
58,0,31937
85,0,32177
54,36,32366
77,37,32394
54,0,32400
77,0,32515
77,66,32668
44,44,32929
44,0,33221
51,37,33252
75,47,33255
77,0,33290
56,38,33520
56,0,33798
60,46,33831
75,0,33951
60,0,34494
51,0,34534
