Tempo,80
81,46,3708
57,46,3716
64,35,4096
81,0,4329
69,42,4481
81,41,4504
61,37,4878
64,0,4914
69,0,4984
81,0,5181
64,51,5240
88,45,5241
57,0,5354
69,40,5592
61,0,5735
64,0,5831
88,0,5860
69,0,5872
57,52,5977
88,51,5992
57,0,6342
64,51,6355
64,0,6688
88,0,6694
90,44,6722
62,41,6778
69,42,7113
90,0,7275
74,47,7452
90,52,7458
66,57,7816
74,0,7872
69,0,7879
62,0,7929
66,0,7970
90,0,8180
88,49,8205
57,42,8208
64,46,8564
69,47,8939
64,0,9126
61,55,9289
57,0,9325
61,0,9508
86,57,9717
62,55,9730
88,0,9740
69,0,9811
69,42,10073
88,30,10113
88,0,10184
86,0,10351
86,46,10470
74,45,10477
66,55,10811
62,0,10969
74,0,10993
69,0,11066
86,0,11165
66,0,11179
85,60,11189
57,30,11322
59,29,11338
59,0,11458
64,63,11574
85,0,11667
85,59,11926
69,47,11928
61,62,12305
57,0,12343
64,0,12370
69,0,12393
61,0,12505
85,0,12672
83,57,12714
64,39,12733
66,42,12739
66,0,12956
71,49,13057
83,0,13345
76,44,13455
83,50,13460
76,0,13789
68,53,13808
71,0,13865
64,0,13904
68,0,13939
83,0,14126
57,53,14186
81,45,14211
64,49,14563
81,0,14710
69,39,14949
61,53,15290
57,0,15359
69,0,15431
64,0,15477
61,0,15659
88,41,15685
57,39,15701
61,49,16056
88,0,16256
57,0,16422
64,51,16426
88,38,16474
61,0,16767
69,44,16783
64,0,16819
88,0,17141
62,47,17163
86,42,17185
69,0,17225
69,44,17556
86,0,17802
74,51,17938
86,54,17953
66,55,18287
74,0,18339
69,0,18347
62,0,18390
66,0,18432
57,50,18651
86,0,18671
85,47,18694
61,39,19009
85,0,19207
85,57,19424
57,0,19425
64,55,19430
69,42,19799
61,0,19831
64,0,19877
64,60,20179
85,0,20198
83,55,20210
69,0,20213
68,53,20563
83,0,20713
71,46,20950
76,39,21313
71,0,21417
76,0,21423
68,0,21430
64,0,21473
88,48,21704
57,53,21710
64,45,22087
88,0,22200
88,49,22457
69,53,22493
64,0,22548
57,0,22843
64,53,22852
62,57,23196
88,0,23206
86,53,23219
64,0,23227
69,0,23272
69,51,23567
86,0,23806
74,53,23959
86,54,23961
66,58,24344
74,0,24409
69,0,24423
62,0,24437
66,0,24522
86,0,24661
57,64,24682
85,52,24694
61,52,25076
85,0,25462
83,59,25475
64,59,25487
57,0,25548
69,49,25825
64,0,25888
61,0,26015
69,0,26216
57,50,26235
81,66,26236
83,0,26237
64,46,26611
81,0,26810
69,51,27010
61,54,27352
57,0,27433
69,0,27465
64,0,27482
57,60,27716
81,55,27718
61,0,27737
64,42,28044
81,0,28321
57,0,28441
69,51,28464
81,47,28464
64,0,28683
64,34,28800
61,59,28823
64,0,28914
69,0,28968
57,61,29197
88,59,29208
61,0,29234
81,0,29255
64,45,29566
88,0,29855
69,57,29988
88,57,29989
64,0,30116
57,0,30341
64,49,30352
62,49,30686
64,0,30692
90,58,30694
88,0,30703
69,0,30757
69,51,31074
90,0,31303
74,57,31433
90,60,31456
66,49,31807
69,0,31882
74,0,32033
69,66,32155
88,60,32165
90,0,32174
62,0,32226
66,0,32303
69,0,32386
57,70,32546
64,49,32915
57,0,33296
69,50,33323
64,0,33404
62,61,33659
86,60,33690
88,0,33704
69,0,33722
69,53,34061
86,0,34335
74,55,34443
86,60,34453
66,55,34816
69,0,34879
74,0,34880
62,0,34915
66,0,34994
86,0,35147
57,49,35171
85,51,35196
64,46,35540
85,0,35773
69,57,35915
85,59,35940
64,0,36284
61,42,36301
57,0,36317
69,0,36344
61,0,36517
85,0,36681
64,53,36696
83,53,36717
71,48,37051
83,0,37295
76,47,37423
83,55,37440
76,0,37804
68,54,37824
71,0,37888
64,0,37924
68,0,37957
83,0,38185
57,48,38224
81,57,38225
81,0,38522
64,48,38570
69,41,38924
61,46,39315
64,0,39316
57,0,39476
69,0,39478
88,51,39668
57,77,39672
61,0,39715
64,47,40063
88,0,40247
88,50,40461
69,52,40477
64,0,40494
57,0,40832
64,58,40843
62,53,41190
88,0,41207
86,46,41225
64,0,41226
69,0,41232
69,57,41550
86,0,41846
74,49,41906
86,57,41949
66,53,42286
69,0,42352
74,0,42354
62,0,42367
66,0,42444
86,0,42644
57,55,42650
85,44,42672
61,42,43046
85,0,43266
85,55,43434
64,53,43438
57,0,43447
61,0,43808
69,45,43813
64,0,43858
85,0,44179
64,51,44192
83,51,44197
69,0,44219
71,51,44582
83,0,44704
76,46,44923
68,55,45293
76,0,45326
71,0,45352
64,0,45372
68,0,45450
57,53,45657
88,49,45684
61,48,46064
88,0,46231
88,49,46433
64,55,46460
57,0,46491
69,45,46800
61,0,46835
64,0,46874
62,63,47180
88,0,47199
86,50,47202
69,0,47222
69,39,47597
86,0,47856
74,51,47926
86,54,47969
66,59,48309
74,0,48345
69,0,48382
62,0,48398
66,0,48498
86,0,48642
57,48,48679
85,54,48696
61,45,49045
83,62,49434
64,60,49435
57,0,49449
85,0,49451
69,39,49790
61,0,49933
64,0,50016
83,0,50197
57,63,50199
64,45,50214
81,51,50221
57,0,51258
81,0,51318
69,0,51328
64,0,51357
