Tempo,80
48,0,43736
79,57,43876
76,0,43886
53,47,44036
53,0,44083
79,0,44177
72,48,44218
72,0,44301
43,52,44391
72,68,44393
55,54,44395
72,0,44615
55,0,44709
43,0,44735
72,62,44797
72,0,44906
55,53,44957
43,59,44958
55,0,45120
76,52,45136
43,0,45148
76,0,45321
74,58,45336
43,50,45496
55,48,45501
55,0,45562
43,0,45583
72,57,45698
74,0,45707
36,56,45873
43,35,46067
36,0,46097
48,30,46278
48,0,46434
52,47,46463
72,0,46550
52,0,46760
72,47,46834
72,0,46909
48,47,47033
72,78,47045
72,0,47132
72,63,47243
48,0,47265
72,0,47367
50,51,47409
71,67,47412
71,0,47579
72,56,47621
50,0,47647
72,0,47704
72,69,47818
43,0,47911
72,0,47979
48,43,47992
71,54,47997
48,0,48118
71,0,48126
72,90,48222
72,0,48338
72,58,48407
72,0,48532
48,49,48583
48,0,48639
41,49,48942
74,68,48944
74,0,49116
76,52,49125
41,0,49294
76,0,49315
72,66,49318
48,48,49484
72,0,49624
67,59,49675
48,0,49676
67,0,49970
53,46,50049
53,0,50101
71,50,50406
43,51,50408
55,44,50411
71,0,50598
72,47,50602
55,0,50669
43,0,50695
72,0,50696
72,67,50801
72,0,50974
43,52,50979
55,49,50988
71,51,50993
55,0,51115
43,0,51132
71,0,51186
72,41,51191
72,0,51272
72,60,51379
72,0,51479
43,48,51537
55,46,51539
55,0,51596
43,0,51620
74,51,51920
36,51,51922
76,50,52096
43,33,52101
74,0,52111
36,0,52128
48,36,52282
72,57,52290
76,0,52312
48,0,52439
52,44,52477
52,0,52652
72,0,52654
67,48,52670
43,0,52717
67,0,52994
48,40,53022
48,0,53071
57,44,53379
45,46,53382
71,50,53398
72,41,53592
71,0,53605
72,0,53690
57,0,53707
45,0,53758
72,59,53786
45,56,53945
72,0,53946
57,44,53953
71,48,53963
72,47,54146
71,0,54173
57,0,54186
45,0,54193
72,0,54251
72,55,54322
72,0,54428
45,53,54521
57,46,54525
57,0,54590
45,0,54607
41,49,54888
74,48,54892
76,46,55062
74,0,55080
41,0,55253
72,57,55266
76,0,55293
48,37,55441
72,0,55608
67,36,55626
48,0,55628
53,43,56012
53,0,56074
67,0,56244
55,44,56395
43,47,56397
71,50,56399
72,42,56571
71,0,56580
72,0,56662
55,0,56682
72,63,56768
72,0,56927
55,35,56943
71,49,56945
43,0,57041
72,44,57134
71,0,57149
55,0,57167
72,0,57227
72,63,57323
43,41,57495
43,0,57570
36,56,57902
72,0,58174
36,0,58188
43,47,58447
43,0,58616
76,53,58629
79,54,58827
76,0,58839
48,47,59020
48,0,59074
79,0,59174
72,49,59183
72,0,59269
45,45,59370
72,62,59372
72,0,59594
72,45,59758
45,0,59780
72,0,59891
52,38,59912
76,50,60085
52,0,60160
74,45,60308
76,0,60351
57,45,60480
57,0,60530
72,56,60647
74,0,60656
72,0,60855
76,44,60859
41,39,60867
41,0,61209
48,37,61227
48,0,61500
76,0,61507
74,47,61608
53,41,61619
53,0,61682
48,40,61958
48,0,62016
74,0,62114
79,50,62121
72,52,62316
43,45,62324
55,45,62327
79,0,62341
72,0,62535
55,0,62682
43,0,62725
72,35,62747
72,0,62862
43,48,62876
55,38,62884
76,44,63077
55,0,63162
43,0,63167
74,42,63268
76,0,63277
43,41,63420
43,0,63508
72,46,63634
74,0,63636
36,45,63830
48,42,63861
48,0,63932
72,0,64291
48,48,64399
76,44,64607
36,0,64634
48,0,64661
79,48,64804
76,0,64819
36,38,64977
48,33,64997
36,0,65055
48,0,65078
72,48,65165
79,0,65184
72,0,65258
45,36,65372
57,36,65374
72,64,65384
72,0,65610
57,0,65735
72,44,65775
72,0,65883
57,35,65917
74,35,66111
76,51,66145
74,0,66184
57,0,66213
45,0,66252
74,55,66330
76,0,66369
45,46,66510
45,0,66592
74,0,66684
72,57,66687
53,49,66880
41,50,66887
76,52,66890
72,0,66894
53,0,67226
76,0,67439
53,40,67478
74,51,67665
41,0,67666
53,0,67707
41,42,68029
53,42,68037
41,0,68101
53,0,68109
74,0,68202
79,41,68228
55,48,68370
43,66,68377
72,52,68385
79,0,68411
72,0,68582
55,0,68706
43,0,68708
72,33,68781
72,0,68897
43,55,68942
55,46,68947
76,50,69137
55,0,69138
43,0,69165
76,0,69310
74,52,69331
55,49,69484
43,41,69493
55,0,69554
43,0,69579
74,0,69674
72,57,69683
48,35,69872
36,42,69873
43,35,70065
48,0,70089
36,0,70096
48,40,70278
48,0,70460
52,32,70477
72,0,70518
52,0,70784
72,43,70859
72,0,70929
48,39,71052
72,62,71059
72,0,71141
72,50,71258
48,0,71362
72,0,71405
50,46,71416
71,60,71418
71,0,71599
72,42,71636
72,0,71696
50,0,71728
72,58,71828
48,38,71977
71,57,71987
72,0,71999
71,0,72161
72,56,72196
48,0,72208
72,0,72280
72,65,72381
43,0,72384
72,0,72552
48,47,72568
48,0,72621
74,69,72934
41,57,72936
76,51,73106
74,0,73113
48,36,73128
41,0,73171
72,59,73300
76,0,73304
53,33,73343
53,0,73475
55,39,73519
72,0,73666
67,55,73698
55,0,73710
48,0,73729
53,32,74086
53,0,74156
43,43,74404
71,50,74417
67,0,74452
72,41,74597
50,33,74606
71,0,74622
43,0,74704
72,0,74710
72,61,74792
72,0,74973
71,49,74975
71,0,75140
55,41,75143
72,56,75145
72,0,75246
50,0,75326
72,60,75341
55,0,75354
72,0,75502
50,37,75536
50,0,75583
48,41,75897
36,41,75899
74,51,75901
36,0,76081
43,36,76087
76,50,76092
48,0,76101
74,0,76110
48,35,76274
72,50,76281
76,0,76307
48,0,76445
52,42,76478
72,0,76638
52,0,76658
67,51,76661
43,0,76704
67,0,76928
48,38,77042
48,0,77107
45,46,77403
71,44,77417
72,37,77597
52,46,77605
71,0,77621
72,0,77718
72,60,77796
57,41,77806
72,0,77977
71,46,77982
57,0,78102
71,0,78123
72,51,78171
52,0,78186
45,0,78304
72,0,78310
72,58,78349
52,50,78542
52,0,78606
72,0,78647
74,41,78915
41,43,78917
74,0,79072
76,50,79085
72,41,79275
76,0,79285
41,0,79410
48,44,79436
72,0,79633
67,47,79652
48,0,79684
53,46,80030
53,0,80083
67,0,80216
43,44,80407
55,47,80408
71,51,80412
72,44,80602
71,0,80630
55,0,80691
72,0,80704
72,57,80807
55,45,80972
72,0,80977
71,51,80981
72,45,81169
71,0,81176
43,0,81249
55,0,81254
72,0,81271
72,50,81362
43,43,81546
43,0,81611
72,0,81660
48,43,81879
36,56,81887
48,0,82170
48,36,82433
36,0,82607
76,44,82623
48,0,82649
79,51,82819
76,0,82822
36,38,82994
48,47,83008
36,0,83048
48,0,83067
72,51,83178
79,0,83188
72,0,83265
45,57,83356
57,46,83358
72,61,83371
72,0,83610
57,0,83723
72,49,83772
72,0,83903
57,38,83917
76,49,84117
57,0,84180
45,0,84211
74,76,84372
76,0,84412
45,46,84527
45,0,84613
72,53,84679
74,0,84692
72,0,84856
53,43,84863
41,47,84871
76,49,84872
53,0,85174
53,41,85446
76,0,85532
74,57,85633
41,0,85667
53,0,85688
41,46,86011
41,0,86092
74,0,86160
79,48,86189
55,42,86367
72,54,86368
43,47,86370
79,0,86381
72,0,86559
55,0,86667
43,0,86702
72,47,86744
72,0,86856
43,52,86895
55,37,86911
76,47,87102
43,0,87118
55,0,87127
76,0,87278
74,56,87294
43,46,87439
55,44,87443
55,0,87505
43,0,87528
74,0,87626
72,57,87637
48,40,87819
36,54,87821
48,0,88113
72,0,88283
48,37,88426
76,44,88636
48,0,88637
36,0,88642
79,50,88817
76,0,88822
36,39,88996
48,38,89016
36,0,89054
48,0,89072
