Tempo,101
44,44,1145
75,44,1147
75,0,1434
51,41,1442
84,44,1447
44,0,1469
82,46,1609
84,0,1630
51,0,1747
56,35,1778
56,0,1891
80,41,1895
82,0,1908
51,41,2033
51,0,2099
80,0,2193
79,48,2205
79,0,2294
61,41,2360
49,41,2363
79,62,2367
49,0,2616
61,0,2628
79,0,2677
80,49,2684
80,0,2793
51,41,2937
63,43,2938
77,57,2940
63,0,3115
51,0,3149
77,0,3230
79,46,3249
75,46,3523
79,0,3528
44,38,3537
51,36,3801
44,0,3835
56,35,3968
51,0,3999
56,0,4120
58,47,4142
58,0,4259
51,37,4410
51,0,4666
75,0,4681
60,38,4719
60,0,4823
51,35,5009
51,0,5228
56,40,5319
84,50,5321
56,0,5408
51,39,5600
85,41,5617
84,0,5625
51,0,5744
44,39,5908
87,46,5911
85,0,5916
87,0,6030
87,51,6196
51,40,6207
44,0,6230
87,0,6268
87,51,6347
51,0,6442
56,38,6496
84,41,6610
56,0,6617
87,0,6634
51,40,6753
51,0,6823
84,0,6896
82,50,6898
82,0,6976
82,58,7051
51,35,7053
58,36,7342
84,50,7351
82,0,7380
51,0,7392
58,0,7621
85,36,7660
61,29,7681
84,0,7697
61,0,7753
85,0,7944
63,51,7955
89,45,7965
63,0,8015
87,50,8261
56,37,8275
89,0,8296
56,0,8589
63,28,8592
63,0,8817
63,33,9141
68,39,9473
87,0,9694
68,0,9784
63,0,9978
85,47,10059
87,49,10354
85,0,10368
89,56,10638
49,42,10642
87,0,10655
89,0,10916
56,33,10950
49,0,10954
56,0,11168
61,40,11222
89,51,11224
61,0,11321
85,48,11383
89,0,11432
56,44,11517
56,0,11571
85,0,11660
82,49,11665
46,49,11805
53,41,12101
46,0,12114
82,0,12159
82,49,12392
58,39,12397
53,0,12414
58,0,12503
82,0,12671
53,40,12674
89,57,12686
53,0,12754
87,51,12975
48,36,12987
89,0,13012
55,41,13268
48,0,13268
55,0,13515
60,36,13570
87,0,13574
85,47,13581
60,0,13682
87,57,13700
85,0,13726
55,41,13871
55,0,13924
87,0,14022
84,50,14030
53,36,14177
60,32,14486
84,0,14496
53,0,14503
60,0,14741
82,55,14775
65,39,14784
65,0,14891
60,48,15053
82,0,15056
84,49,15063
60,0,15113
84,0,15308
85,47,15336
49,42,15353
85,0,15551
56,32,15643
49,0,15652
85,51,15657
85,0,15767
56,0,15891
61,35,15943
85,53,15960
61,0,16084
84,48,16131
85,0,16135
63,33,16203
63,0,16334
85,49,16433
84,0,16442
65,40,16585
65,0,16740
85,0,16849
84,47,16870
61,39,16999
61,0,17139
82,49,17176
84,0,17191
80,51,17310
82,0,17317
56,44,17446
56,0,17512
75,40,17614
80,0,17644
51,40,17758
58,39,18038
51,0,18087
58,0,18292
63,35,18335
63,0,18535
58,29,18640
67,39,18936
75,0,19122
67,0,19158
58,0,19287
75,39,19822
75,0,19937
75,51,20103
44,41,20121
75,0,20389
51,44,20403
84,53,20418
44,0,20455
84,0,20673
56,41,20706
82,56,20707
51,0,20709
56,0,20813
80,50,20860
82,0,20866
51,48,20958
51,0,21021
80,0,21103
79,50,21120
79,0,21221
61,43,21276
49,48,21280
79,59,21290
49,0,21534
61,0,21552
80,52,21610
79,0,21626
80,0,21675
51,48,21883
63,49,21887
77,56,21889
63,0,22055
51,0,22091
77,0,22173
79,39,22233
44,35,22480
75,39,22482
79,0,22495
44,0,22773
51,36,22778
51,0,22936
56,33,22942
56,0,23073
58,45,23103
58,0,23216
51,36,23401
75,0,23562
51,0,23619
60,43,23688
60,0,23788
51,42,24000
51,0,24224
84,49,24289
56,42,24292
56,0,24394
85,44,24422
84,0,24432
51,51,24574
51,0,24661
85,0,24709
87,44,24713
87,0,24790
44,42,24881
87,66,24882
87,0,25142
51,46,25156
44,0,25159
87,62,25325
51,0,25405
56,50,25460
56,0,25547
87,0,25570
84,51,25601
51,49,25734
51,0,25792
84,0,25874
82,56,25886
82,0,25963
51,35,26006
82,59,26030
84,50,26333
58,33,26335
82,0,26367
51,0,26371
61,35,26624
85,41,26625
58,0,26632
84,0,26653
61,0,26722
85,0,26906
89,47,26927
44,41,27237
87,51,27248
89,0,27286
51,41,27530
44,0,27570
56,43,27693
51,0,27779
58,37,27855
56,0,27855
58,0,27997
51,42,28138
60,46,28447
87,0,28644
85,51,29039
51,0,29052
60,0,29071
87,49,29322
85,0,29328
87,0,29592
49,50,29620
89,55,29628
56,36,29931
49,0,29941
61,37,30110
56,0,30150
63,51,30247
89,0,30248
61,0,30256
87,57,30260
63,0,30363
61,50,30538
89,49,30545
87,0,30585
61,0,30601
51,47,30836
91,57,30843
89,0,30845
51,0,31128
58,41,31131
58,0,31352
91,0,31392
63,46,31418
89,51,31424
63,0,31522
91,49,31699
58,37,31701
89,0,31718
58,0,31751
53,41,31992
91,0,31994
92,50,32008
92,0,32123
60,35,32280
92,47,32302
53,0,32322
92,0,32380
60,0,32520
65,37,32591
92,57,32593
65,0,32679
87,48,32732
92,0,32771
