Tempo,115
42,41,871
78,50,882
78,0,981
42,0,1130
78,51,1211
78,0,1283
49,39,1398
54,41,1407
78,56,1408
54,0,1476
49,0,1478
80,39,1718
42,37,1722
78,0,1729
42,0,1783
82,55,1915
80,0,1926
42,60,1929
42,0,2091
82,0,2138
82,49,2452
49,42,2455
54,41,2463
49,0,2510
54,0,2539
82,0,2936
49,43,2962
80,55,2982
49,0,3081
78,41,3306
80,0,3307
80,47,3496
61,47,3504
56,39,3507
78,0,3534
61,0,3558
56,0,3565
82,43,3812
80,0,3820
42,36,4017
78,49,4018
82,0,4036
42,0,4104
54,35,4527
49,36,4528
54,0,4596
49,0,4598
78,0,4765
78,51,5045
42,37,5048
78,0,5150
42,0,5156
78,47,5364
78,0,5438
49,36,5549
54,36,5557
78,60,5566
54,0,5632
49,0,5634
80,36,5866
78,0,5876
42,41,6069
82,51,6080
80,0,6104
82,0,6214
42,0,6218
82,42,6598
49,36,6605
54,40,6616
49,0,6656
54,0,6693
82,0,7046
49,41,7090
80,48,7114
49,0,7192
80,0,7426
78,44,7431
59,41,7621
56,37,7631
80,46,7637
78,0,7674
59,0,7692
56,0,7700
82,41,7967
80,0,7978
78,47,8160
42,33,8165
82,0,8195
42,0,8258
49,31,8703
54,35,8713
49,0,8781
54,0,8781
78,0,8940
73,52,9033
73,0,9223
42,38,9249
78,50,9253
42,0,9374
78,0,9394
78,53,9592
78,0,9683
49,41,9785
54,43,9786
78,65,9793
49,0,9869
54,0,9876
80,36,10096
78,0,10104
42,38,10285
82,48,10292
80,0,10318
42,0,10411
82,0,10423
82,49,10762
49,36,10774
54,46,10775
49,0,10819
54,0,10854
49,43,11244
80,56,11258
82,0,11285
49,0,11338
78,48,11588
80,0,11589
61,44,11800
56,37,11804
80,50,11805
78,0,11849
61,0,11856
56,0,11860
82,48,12131
80,0,12143
42,41,12349
78,49,12352
82,0,12401
42,0,12445
49,33,12888
54,40,12889
73,44,12892
78,0,12904
49,0,12979
54,0,13003
78,43,13399
73,0,13400
42,36,13402
78,0,13510
78,50,13707
42,0,13718
78,0,13784
49,36,13903
54,37,13907
78,62,13912
49,0,13995
54,0,13996
78,0,14227
80,33,14254
42,36,14423
82,48,14440
80,0,14470
82,0,14552
42,0,14583
49,38,14942
54,44,14943
82,49,14946
49,0,14995
54,0,15031
82,0,15437
49,36,15449
80,51,15458
49,0,15541
80,0,15769
78,38,15789
59,38,15992
56,41,15998
80,48,15999
78,0,16036
59,0,16041
56,0,16058
82,46,16296
80,0,16308
82,0,16512
78,44,16530
54,39,16543
42,41,16545
78,0,17479
42,0,17580
54,0,17685
