Tempo,105
38,38,1095
74,59,1100
38,0,1184
74,0,1188
45,47,1398
50,37,1408
74,70,1409
45,0,1474
50,0,1483
74,0,1495
38,44,1692
74,67,1693
38,0,1780
74,0,1788
69,57,1982
45,41,1986
50,36,1997
45,0,2060
50,0,2071
69,0,2110
38,40,2266
71,56,2279
38,0,2367
71,0,2369
71,59,2545
45,46,2556
50,39,2560
45,0,2647
50,0,2649
71,0,2663
38,44,2839
69,49,2845
38,0,2962
69,0,3031
45,44,3124
50,35,3139
45,0,3177
50,0,3215
45,39,3427
78,52,3428
78,0,3523
45,0,3535
55,46,3707
78,61,3709
52,38,3727
52,0,3783
55,0,3785
78,0,3827
45,46,3965
76,56,3985
76,0,4076
45,0,4089
57,46,4254
76,70,4265
52,43,4272
57,0,4309
52,0,4323
76,0,4421
38,38,4545
74,57,4549
38,0,4643
50,32,4827
45,37,4832
50,0,4903
45,0,4913
38,41,5118
38,0,5189
74,0,5353
50,47,5387
45,41,5396
69,48,5402
50,0,5461
45,0,5469
69,0,5510
38,41,5687
74,67,5691
38,0,5782
74,0,5783
45,41,5963
50,41,5971
74,67,5972
50,0,6044
45,0,6047
74,0,6061
74,67,6262
38,39,6269
74,0,6366
38,0,6368
50,44,6530
45,43,6533
69,51,6540
45,0,6614
50,0,6614
69,0,6655
38,41,6817
71,51,6835
71,0,6925
38,0,6928
45,46,7090
50,37,7092
71,61,7097
50,0,7172
45,0,7180
71,0,7204
38,42,7377
69,51,7392
38,0,7506
69,0,7596
45,45,7659
50,39,7671
45,0,7715
50,0,7750
45,38,7944
78,51,7953
78,0,8065
45,0,8085
57,46,8211
78,62,8227
52,41,8243
52,0,8303
57,0,8304
78,0,8350
45,44,8489
76,56,8500
76,0,8600
45,0,8602
55,45,8780
76,64,8781
52,48,8790
55,0,8844
52,0,8850
76,0,8888
38,59,9049
74,59,9063
38,0,9159
45,40,9339
50,38,9345
45,0,9406
50,0,9410
38,46,9624
38,0,9716
74,0,9793
69,54,9918
45,36,9925
50,40,9926
50,0,9976
45,0,9990
69,0,10007
38,44,10209
74,69,10215
74,0,10310
38,0,10316
45,44,10487
74,76,10489
50,41,10494
50,0,10563
45,0,10567
74,0,10589
38,46,10774
74,82,10775
38,0,10858
50,39,11058
45,36,11067
74,0,11074
50,0,11120
45,0,11124
38,41,11366
74,78,11373
38,0,11460
74,0,11476
45,40,11639
50,36,11646
74,76,11654
50,0,11715
45,0,11727
74,0,11753
38,56,11926
74,85,11932
38,0,12098
45,33,12210
50,30,12224
74,0,12237
45,0,12283
50,0,12283
38,56,12485
74,71,12513
38,0,12603
74,0,12620
45,44,12766
50,43,12768
74,80,12791
50,0,12844
45,0,12854
74,0,12891
38,38,13080
74,82,13092
38,0,13181
74,0,13193
45,39,13360
50,35,13367
74,73,13368
50,0,13433
45,0,13449
74,0,13478
38,46,13651
74,80,13670
38,0,13764
50,41,13950
45,43,13951
50,0,14019
45,0,14026
38,52,14232
38,0,14327
74,0,14511
50,37,14526
69,55,14532
45,39,14534
50,0,14583
45,0,14598
69,0,14632
38,41,14813
74,69,14814
74,0,14925
38,0,14932
45,37,15097
74,78,15104
50,36,15112
45,0,15177
50,0,15182
74,0,15215
74,70,15389
38,49,15391
38,0,15511
74,0,15627
45,41,15648
50,39,15662
69,54,15665
45,0,15703
50,0,15723
69,0,15804
43,38,15930
71,59,15950
43,0,16027
71,0,16031
55,40,16219
50,41,16229
71,67,16234
55,0,16269
50,0,16284
71,0,16399
38,33,16521
69,58,16525
38,0,16620
45,50,16795
50,36,16810
45,0,16857
50,0,16884
45,40,17084
78,51,17096
69,0,17112
45,0,17193
78,0,17199
57,37,17360
52,41,17374
78,67,17375
52,0,17434
57,0,17437
78,0,17489
45,36,17658
76,61,17669
45,0,17744
76,0,17765
76,76,17943
55,48,17949
52,51,17951
55,0,17998
52,0,18015
76,0,18045
38,46,18224
74,82,18232
38,0,18307
50,38,18503
45,50,18504
45,0,18568
50,0,18569
38,61,18822
74,0,19168
38,0,19286
