Tempo,135
47,0,1623
87,0,1683
54,36,1694
85,51,1699
54,0,1894
85,0,2114
83,56,2123
59,44,2134
59,0,2188
83,0,2531
85,50,2547
52,39,2553
83,48,2992
52,0,2995
85,0,3015
83,0,3382
64,41,3404
80,51,3418
64,0,3452
80,0,3838
78,42,3842
46,33,3867
46,0,3948
54,37,4255
75,51,4273
78,0,4282
59,39,4740
59,0,5031
63,44,5191
63,0,5506
54,0,5545
59,38,5635
59,0,5749
75,0,5960
78,52,6074
54,30,6084
78,0,6144
54,0,6180
47,44,6553
87,52,6571
47,0,6963
87,0,6968
54,32,6986
85,52,7007
54,0,7427
83,46,7429
59,33,7441
85,0,7447
59,0,7518
83,0,7522
54,33,7872
83,51,7877
82,51,8304
83,0,8315
61,27,8317
54,0,8382
64,35,8741
83,47,8743
82,0,8756
61,0,8767
64,0,9162
66,39,9188
85,44,9193
83,0,9203
66,0,9823
64,32,10129
61,39,10582
64,0,10614
61,0,11103
85,0,11132
78,47,11458
78,0,11653
47,39,11900
87,58,11911
47,0,12245
54,33,12300
87,0,12328
85,51,12335
54,0,12507
59,38,12749
85,0,12765
83,41,12770
59,0,12835
83,0,13196
52,41,13200
85,49,13201
59,35,13622
83,55,13628
85,0,13653
52,0,13660
59,0,13833
83,0,14037
80,39,14061
64,36,14066
64,0,14125
47,38,14502
80,0,14504
78,37,14508
54,32,14946
78,0,14948
75,44,14958
47,0,14960
59,35,15410
59,0,15682
63,49,15910
63,0,16256
54,0,16277
59,39,16334
59,0,16414
54,36,16730
78,42,16759
75,0,16771
54,0,16806
42,47,17229
80,50,17235
78,0,17263
49,37,17622
42,0,17627
85,36,17657
80,0,17661
49,0,17975
54,36,18081
83,55,18092
85,0,18110
54,0,18155
83,0,18528
49,41,18534
82,47,18548
49,0,18805
52,39,18980
80,56,18988
82,0,18996
52,0,19062
54,36,19408
80,0,19420
82,51,19429
54,0,19504
47,48,19875
83,51,19885
82,0,19894
47,0,20299
54,33,20343
59,35,20780
59,0,21264
63,37,21266
54,0,21608
63,0,21635
83,0,21667
