Tempo,78
72,43,898
41,35,905
48,41,1095
41,0,1148
53,36,1297
77,48,1299
48,0,1300
72,0,1304
53,0,1447
55,39,1490
77,0,1667
57,36,1680
55,0,1680
76,48,1686
77,44,1887
76,0,1898
57,0,2015
60,42,2060
79,51,2076
77,0,2103
60,0,2127
81,57,2303
79,0,2312
50,19,2484
57,36,2692
50,0,2730
62,33,2862
77,37,2868
81,0,2878
64,32,3062
62,0,3063
77,0,3241
76,40,3256
64,0,3275
57,0,3420
76,0,3458
77,37,3466
62,39,3640
76,42,3652
77,0,3662
62,0,3695
76,0,3833
74,48,3845
46,36,4034
53,36,4222
46,0,4267
79,48,4408
58,32,4424
53,0,4435
74,0,4457
58,0,4559
60,31,4602
79,0,4603
77,44,4610
79,45,4786
77,0,4793
62,36,4798
60,0,4813
79,0,4991
77,44,4996
77,0,5127
65,31,5205
77,41,5374
65,0,5458
82,41,5973
77,0,5988
81,46,6389
82,0,6434
62,0,6530
81,0,6557
77,38,6576
77,0,6745
79,37,6768
79,0,6939
77,38,6953
77,0,7094
41,41,7132
72,41,7133
48,36,7309
41,0,7371
53,39,7495
77,44,7505
48,0,7527
72,0,7533
53,0,7643
55,38,7693
77,0,7864
57,36,7872
76,51,7874
55,0,7874
77,41,8078
76,0,8079
57,0,8183
60,51,8253
79,49,8256
77,0,8274
60,0,8317
81,51,8454
79,0,8459
50,50,8648
57,35,8849
50,0,8928
77,43,9013
62,37,9028
81,0,9043
57,0,9047
62,0,9167
64,30,9233
64,0,9325
77,0,9382
76,46,9390
76,0,9577
77,47,9583
65,43,9785
76,46,9786
77,0,9802
65,0,9834
76,0,9963
74,48,9977
46,28,10219
53,36,10369
46,0,10437
79,46,10535
58,36,10551
74,0,10563
53,0,10570
58,0,10704
79,0,10733
60,30,10737
77,46,10739
79,55,10918
62,33,10928
77,0,10929
60,0,10934
77,51,11135
79,0,11137
77,0,11227
65,35,11308
77,55,11495
65,0,11617
77,0,11781
65,36,11865
82,45,12068
82,0,12155
65,0,12289
81,45,12444
62,0,12595
81,0,12599
77,36,12633
77,0,12801
65,44,12812
65,0,12862
77,44,12995
77,0,13105
41,43,13182
72,39,13192
48,29,13364
74,54,13383
41,0,13411
72,0,13437
53,29,13563
77,57,13568
48,0,13590
74,0,13612
53,0,13707
57,55,13757
81,56,13770
77,0,13785
57,0,13999
53,43,14176
81,0,14206
53,0,14357
81,59,14372
81,0,14684
48,39,14729
81,48,14919
53,38,15062
81,0,15266
79,53,15269
53,0,15406
79,0,15460
57,47,15462
81,61,15474
57,0,15582
79,52,15666
48,0,15690
81,0,15703
53,41,15830
77,67,15848
79,0,15876
53,0,15903
77,0,16032
72,59,16041
41,44,16233
48,48,16427
74,54,16439
41,0,16492
72,0,16494
53,30,16625
77,53,16630
74,0,16653
48,0,16663
53,0,16772
55,46,16809
81,56,16817
77,0,16842
57,47,17006
55,0,17036
81,0,17169
60,47,17382
65,50,17762
60,0,17767
65,0,18101
60,36,18134
81,44,18135
79,49,18329
81,0,18347
60,0,18441
79,0,18495
65,46,18514
81,50,18516
65,0,18639
79,51,18721
81,0,18750
57,0,18762
60,44,18889
79,0,18896
77,56,18909
60,0,18956
79,51,19105
77,0,19120
46,43,19304
53,37,19518
81,51,19522
79,0,19527
46,0,19591
58,38,19715
81,0,19726
53,0,19745
58,0,19851
60,32,19897
81,57,19913
62,49,20118
60,0,20157
79,49,20315
81,0,20366
77,50,20496
79,0,20503
65,43,20905
77,0,21105
72,47,21113
72,0,21254
65,0,21389
72,46,21532
77,46,21696
65,44,21714
81,56,21716
72,0,21730
62,0,21775
65,0,21874
77,0,21905
79,58,21937
81,0,22006
62,50,22076
62,0,22131
79,0,22217
77,53,22231
77,0,22393
48,49,22431
79,57,22433
72,57,22439
55,35,22645
48,0,22726
60,37,22818
60,0,22986
79,0,22997
62,36,23009
81,59,23011
72,0,23012
62,0,23167
60,36,23391
72,56,23573
81,0,23576
60,0,23839
64,46,23938
64,0,24254
72,0,24326
55,0,24361
60,57,24500
60,0,24558
74,59,24713
82,60,24715
77,63,24716
58,67,24718
46,57,24722
77,0,24765
58,0,24776
82,0,24777
74,0,24779
46,0,24785
72,43,25080
81,55,25082
77,56,25084
45,39,25094
57,45,25095
45,0,25143
77,0,25145
57,0,25147
81,0,25154
72,0,25161
48,50,25486
60,47,25490
72,50,25495
72,0,25611
60,0,25669
55,41,25672
72,57,25689
48,0,25696
72,0,25774
72,56,25867
60,35,25896
72,0,25956
60,0,26045
64,35,26054
72,56,26055
72,0,26140
64,0,26192
72,65,26250
72,0,26339
72,59,26443
72,0,26529
60,44,26620
72,61,26630
72,0,26723
72,67,26828
60,0,26831
64,50,27015
64,0,27139
72,0,27230
55,0,27234
60,49,27396
60,0,27454
82,57,27751
74,53,27756
58,55,27758
77,57,27760
46,51,27761
58,0,27815
77,0,27819
46,0,27825
82,0,27826
74,0,27830
45,46,28132
57,42,28135
72,48,28137
77,53,28139
81,54,28140
77,0,28199
45,0,28200
57,0,28202
81,0,28210
72,0,28214
48,50,28532
72,50,28534
60,50,28536
72,0,28640
72,50,28734
60,0,28735
55,30,28740
48,0,28758
72,0,28832
72,48,28926
60,32,28954
72,0,29016
64,41,29119
72,50,29139
72,0,29218
60,0,29225
72,59,29320
72,0,29418
64,0,29502
72,51,29533
72,0,29598
60,49,29687
72,67,29708
72,0,29801
72,64,29909
60,0,29971
64,57,30089
64,0,30290
72,0,30431
60,44,30479
60,0,30658
64,47,30679
81,57,30872
64,0,30939
81,0,31025
77,59,31043
55,0,31062
77,0,31188
60,45,31229
79,62,31236
60,0,31287
79,0,31400
77,61,31414
41,58,31622
48,54,31808
41,0,31872
