Tempo,100
50,55,2273
86,52,2294
54,54,2575
88,60,2589
86,0,2669
50,0,2716
57,62,2906
90,60,2917
54,0,2948
88,0,2959
90,0,3028
57,0,3073
57,54,3160
90,66,3206
90,0,3353
50,46,3466
90,70,3501
57,0,3517
57,60,3779
90,0,3943
90,60,4103
62,54,4111
90,0,4227
62,0,4338
57,0,4341
54,59,4396
90,62,4400
50,0,4524
90,0,4531
54,0,4627
57,63,4682
90,66,4714
54,39,5008
57,0,5106
90,0,5174
90,67,5327
50,61,5332
54,0,5352
90,0,5466
90,69,5610
54,57,5611
50,0,5925
57,63,5934
88,58,5948
90,0,5971
62,57,6222
90,48,6230
54,0,6238
88,0,6263
57,0,6266
62,0,6493
90,0,6504
55,63,6519
91,59,6533
59,47,6810
59,0,7084
62,57,7103
91,0,7115
90,74,7121
67,39,7439
90,0,7568
62,0,7679
59,53,7692
90,62,7698
90,0,7820
67,0,7851
62,64,7967
55,0,7975
90,52,7997
59,0,8010
62,0,8254
90,0,8303
57,63,8305
88,63,8334
61,38,8603
88,0,8763
64,52,8889
88,62,8896
61,0,8926
88,0,9048
69,57,9171
88,57,9189
64,0,9252
69,0,9266
57,0,9282
88,0,9460
85,54,9508
50,78,9509
88,46,9771
85,0,9775
54,54,9802
86,59,10091
88,0,10100
50,0,10104
57,55,10107
54,0,10242
62,45,10399
57,0,10472
57,53,10711
54,52,11001
62,0,11052
57,0,11080
86,0,11193
54,0,11253
50,47,11288
86,61,11300
54,47,11611
50,0,11620
54,0,11866
93,64,11918
50,73,11919
86,0,11997
54,51,12207
93,0,12333
50,0,12464
57,53,12502
93,41,12513
93,0,12599
54,0,12692
62,55,12782
93,51,12795
57,0,12849
54,47,13067
62,0,13126
93,0,13243
50,55,13344
93,58,13357
54,0,13385
93,0,13476
93,62,13656
54,53,13659
50,0,13965
57,54,13974
92,45,13984
93,0,13996
54,0,14055
92,0,14223
57,0,14228
50,69,14276
93,61,14278
54,46,14594
93,0,14717
93,59,14880
57,53,14892
93,0,14982
54,0,14984
93,52,15178
62,57,15195
57,0,15364
54,53,15471
92,62,15488
93,0,15503
62,0,15578
50,0,15758
57,57,15768
95,63,15780
92,0,15809
54,0,15940
50,30,15993
93,69,16068
95,0,16095
50,0,16322
62,62,16378
57,0,16425
62,0,16654
55,62,16671
93,0,16687
91,78,16692
59,48,16995
91,0,17116
62,53,17282
91,59,17286
59,0,17377
91,0,17400
55,0,17419
67,53,17577
91,46,17588
62,0,17705
91,0,17715
67,0,17744
55,59,17883
91,61,17886
59,47,18194
91,0,18329
91,59,18461
62,58,18495
91,0,18740
90,64,18755
55,0,18767
67,64,18791
59,0,18857
62,0,18894
67,0,18964
90,0,19060
57,53,19072
88,59,19082
91,57,19369
88,0,19373
61,51,19376
91,0,19653
64,53,19670
57,0,19671
90,69,19674
61,0,19803
69,45,19970
64,0,20095
69,0,20148
57,55,20258
64,61,20589
69,53,20916
57,0,21156
61,43,21158
69,0,21158
64,0,21168
61,0,21201
90,0,21389
50,66,21477
90,61,21496
54,45,21797
90,0,21965
57,57,22090
90,63,22092
50,0,22105
54,0,22198
90,0,22241
62,58,22376
90,55,22391
57,0,22470
90,0,22524
62,0,22532
57,53,22665
90,67,22688
57,0,22922
54,47,22986
90,0,23090
