Tempo,84
94,49,3631
96,55,3960
94,0,4062
96,0,4209
58,52,4318
96,64,4324
62,39,4659
98,49,4662
96,0,4713
65,47,5038
58,0,5200
70,39,5362
62,0,5386
65,0,5510
65,50,5713
62,43,6081
70,0,6126
65,0,6245
98,0,6410
58,51,6417
96,42,6423
62,0,6453
98,47,6608
96,0,6619
96,53,6789
98,0,6907
94,49,6963
96,0,7000
96,54,7152
62,47,7154
94,0,7220
96,0,7525
101,28,7574
65,43,7911
58,0,7949
70,36,8233
62,0,8324
58,45,8586
70,0,8612
65,0,8674
62,39,8978
101,0,9289
99,57,9298
98,49,9648
99,0,9662
65,45,9669
58,0,9696
62,0,9897
70,52,9984
94,51,10027
98,0,10036
65,0,10070
58,33,10418
70,0,10565
91,60,10729
94,0,10768
62,40,11085
58,0,11374
65,61,11416
62,0,11480
63,51,11756
65,0,11975
67,57,12122
87,58,12494
70,54,12495
67,0,12555
91,0,12574
63,0,12660
70,0,12678
89,51,12870
58,54,12892
87,0,12934
62,37,13243
65,42,13569
58,0,13675
89,0,13895
70,45,13903
62,0,14073
58,53,14283
65,0,14348
70,0,14371
62,41,14650
94,54,15005
65,51,15054
58,0,15113
62,0,15328
70,55,15350
96,55,15365
94,0,15444
65,0,15540
70,0,15618
96,0,15636
96,58,15718
58,55,15719
98,51,16061
96,0,16083
62,28,16460
65,47,16773
62,0,17030
70,36,17135
62,44,17506
58,0,17634
65,0,17681
96,51,17842
65,58,17860
98,0,17876
62,0,17971
98,49,18026
96,0,18037
96,55,18200
70,0,18220
62,38,18269
98,0,18303
94,51,18401
65,0,18415
96,0,18430
62,0,18566
58,49,18575
96,55,18601
94,0,18689
101,55,18918
96,0,18933
62,37,19270
65,49,19663
58,0,19948
70,44,19985
62,0,20068
58,44,20369
65,0,20450
70,0,20487
62,47,20718
98,45,20758
101,0,20769
58,0,21053
65,57,21099
101,49,21116
62,0,21122
98,0,21190
63,54,21454
65,0,21456
103,73,21468
101,0,21488
67,48,21817
70,46,22193
63,0,22472
75,43,22500
67,0,22819
101,52,22862
103,0,22863
63,53,22881
70,0,22895
75,0,22968
67,44,23254
70,46,23607
75,43,23931
63,0,23935
70,0,23986
67,0,24007
75,0,24059
101,0,24260
94,51,24310
60,37,24337
96,53,24466
94,0,24534
98,58,24639
96,0,24669
96,59,24823
98,0,24875
67,57,25032
72,32,25373
63,42,25717
72,0,25724
67,0,25762
67,45,26069
63,0,26386
72,47,26468
63,41,26816
72,0,26840
60,0,26868
67,0,26876
63,0,27098
96,0,27142
94,54,27165
58,54,27177
62,42,27522
65,50,27915
58,0,27954
94,0,28133
70,53,28219
94,61,28267
62,0,28348
70,0,28515
65,0,28524
94,0,28527
94,58,28601
58,50,28612
62,44,28968
94,0,29147
94,57,29275
65,50,29298
58,0,29414
62,0,29632
70,37,29652
65,0,29740
70,0,30008
65,51,30014
93,63,30019
94,0,30020
69,45,30355
72,49,30724
77,36,31074
72,0,31163
65,0,31187
69,0,31192
77,0,31207
93,0,31405
94,49,31427
58,58,31428
62,38,31797
94,0,31994
94,57,32153
65,53,32167
58,0,32457
70,42,32516
62,0,32539
65,0,32634
94,0,32853
93,54,32872
65,61,32891
70,0,32920
72,28,33253
77,32,33576
69,49,33944
77,0,33988
72,0,34006
65,0,34041
69,0,34055
93,0,34260
94,45,34293
58,55,34294
62,43,34643
65,44,35057
70,58,35352
96,52,35380
58,0,35383
94,0,35424
62,0,35429
70,0,35599
65,0,35672
96,0,35698
98,53,35718
60,50,35730
63,39,36075
67,46,36445
60,0,36752
72,48,36770
63,0,36892
67,0,37120
72,0,37136
98,0,37137
60,53,37152
96,52,37154
63,37,37521
67,50,37847
72,57,38185
60,0,38195
67,0,38244
63,0,38248
72,0,38312
58,49,38551
96,0,38568
94,52,38572
62,36,38925
65,43,39279
94,0,39442
58,0,39463
70,43,39619
94,59,39664
62,0,39739
70,0,39919
65,0,39953
58,55,39960
62,45,40359
94,0,40522
94,63,40701
65,54,40718
58,0,40865
70,45,41034
62,0,41039
65,0,41142
65,67,41391
94,0,41422
70,0,41429
93,59,41434
69,42,41767
72,38,42147
77,53,42447
72,0,42517
77,0,42538
69,0,42540
65,0,42550
93,0,42686
58,51,42819
94,49,42827
62,39,43217
65,51,43609
58,0,43767
94,0,43797
70,51,43942
94,50,43959
62,0,44037
65,0,44115
70,0,44157
94,0,44265
58,49,44306
89,49,44310
62,36,44677
65,44,45003
62,0,45296
70,32,45364
62,48,45711
65,0,45712
70,0,45754
65,47,46068
62,0,46419
70,47,46432
62,39,46824
58,0,46882
70,0,46905
65,0,46959
62,0,47157
58,49,47176
89,0,47438
62,36,47525
65,42,47918
58,0,48181
70,42,48233
62,0,48265
58,47,48614
65,0,48668
70,0,48673
65,35,49001
70,26,49340
62,42,49653
58,0,49692
70,0,49794
65,0,49889
62,0,50028
58,58,50056
94,63,50060
62,45,50398
65,52,50756
58,0,51023
70,46,51091
62,0,51257
65,0,51381
70,0,51440
58,44,51441
62,39,51798
65,45,52182
94,0,52222
58,0,52230
70,49,52492
94,54,52512
62,0,52630
65,0,52698
70,0,52769
94,0,52841
60,53,52859
96,49,52875
63,36,53205
67,51,53583
60,0,53667
72,43,53923
63,0,54055
67,0,54269
60,42,54314
72,0,54387
63,47,54655
67,58,55014
89,44,55050
60,0,55080
96,0,55268
72,49,55364
67,0,55381
63,0,55412
72,0,55493
89,0,55722
58,54,55738
101,69,55739
62,46,56105
65,59,56453
58,0,56484
62,0,56555
63,49,56799
99,63,56815
65,0,56830
101,0,56841
67,48,57187
70,53,57522
67,0,57812
99,0,57882
98,51,57884
75,54,57899
67,49,58238
75,0,58277
70,0,58290
63,0,58355
67,0,58388
96,60,58605
98,0,58617
60,46,58624
63,44,58979
67,48,59314
72,53,59647
60,0,59678
63,0,59709
67,0,59766
72,0,59840
98,52,60017
58,57,60025
96,0,60026
62,42,60384
98,0,60727
65,53,60728
99,61,60738
58,0,60973
62,0,61004
70,46,61067
70,0,61367
65,0,61446
58,53,61448
98,53,61452
99,0,61457
62,38,61824
65,49,62168
58,0,62174
62,0,62281
96,64,62502
98,0,62515
65,0,62693
65,37,62887
69,31,63207
94,57,63562
96,0,63575
72,28,63655
65,0,63877
77,57,63926
69,0,64059
77,0,64150
72,0,64161
94,0,64265
65,59,64285
93,57,64290
69,42,64647
72,51,64999
69,0,65202
77,54,65370
77,0,65456
72,0,65464
65,0,65478
93,0,65682
94,47,65750
58,44,65752
62,44,66094
65,53,66482
94,0,66653
58,0,66683
70,47,66804
94,52,66821
62,0,66868
65,0,66994
70,0,67027
94,0,67130
58,55,67166
89,48,67177
62,39,67543
65,46,67888
58,0,67977
70,41,68233
62,0,68523
70,0,68537
58,53,68576
65,0,68632
65,43,68919
70,30,69309
62,47,69624
58,0,69693
70,0,69694
65,0,69741
58,49,70042
62,0,70060
62,44,70388
89,0,70644
65,49,70769
58,0,70965
70,35,71115
62,0,71131
65,0,71455
70,0,71460
58,40,71499
62,40,71811
65,44,72180
58,0,72275
70,36,72526
62,0,72578
65,0,72645
70,0,72770
94,59,72892
58,60,72898
62,44,73236
65,51,73604
58,0,73644
70,35,73946
62,0,74030
70,0,74227
58,58,74303
65,0,74406
62,41,74697
65,49,75041
94,0,75167
58,0,75276
94,55,75353
70,47,75358
62,0,75419
65,0,75559
94,0,75697
70,0,75702
60,53,75714
96,53,75723
67,41,76099
72,36,76408
63,43,76812
67,0,76913
60,0,76957
72,0,77009
67,50,77139
60,44,77518
63,0,77527
67,0,77621
96,0,77853
89,51,77863
63,50,77881
60,0,78237
67,49,78245
63,0,78381
67,0,78473
58,58,78584
101,62,78590
89,0,78594
62,45,78955
58,0,79270
65,57,79271
62,0,79326
63,66,79596
101,0,79599
99,63,79617
65,0,79626
67,49,79984
70,52,80352
63,0,80404
75,55,80674
99,0,80688
98,57,80691
67,0,80757
70,0,80844
67,49,81067
75,0,81107
67,0,81178
96,66,81428
60,49,81430
98,0,81453
63,40,81778
67,54,82127
60,0,82329
72,55,82474
63,0,82541
67,0,82548
72,0,82649
98,55,82847
58,49,82850
96,0,82866
62,42,83191
65,57,83561
58,0,83591
99,77,83598
98,0,83606
62,0,83701
70,50,83896
65,0,83941
63,70,84286
99,0,84294
98,57,84300
70,0,84340
63,0,84406
58,34,84680
62,57,84977
98,0,85328
96,60,85339
65,58,85711
58,0,85746
70,49,86000
62,0,86166
58,58,86346
65,0,86353
94,62,86363
70,0,86369
96,0,86378
58,0,86691
65,46,86755
65,0,86989
65,40,87131
93,62,87133
94,0,87137
72,35,87517
77,44,87843
69,53,88199
77,0,88221
72,0,88258
65,0,88300
69,0,88319
93,0,88522
58,50,88558
94,44,88568
62,35,88950
65,45,89319
58,0,89546
94,0,89565
70,49,89643
94,48,89661
62,0,89725
65,0,89783
70,0,89834
94,0,89960
58,45,89991
89,41,90008
62,40,90371
65,42,90728
58,0,90805
70,36,91076
62,0,91183
70,0,91381
58,44,91390
65,0,91434
62,38,91777
65,39,92158
58,0,92266
62,0,92466
70,36,92468
70,0,92697
65,0,92706
58,49,92849
62,35,93202
58,0,93489
65,38,93608
62,0,93931
70,38,93955
89,0,94135
58,52,94279
65,0,94280
70,0,94351
65,46,94686
82,54,95020
70,53,95026
62,49,95381
84,53,95384
58,0,95432
82,0,95455
70,0,95457
65,0,95539
84,0,95652
62,0,95724
84,66,95752
58,53,95778
62,49,96091
86,55,96092
84,0,96118
65,49,96472
58,0,96540
70,38,96796
62,0,96948
70,0,97043
58,49,97166
65,0,97250
62,37,97503
58,0,97865
86,0,97875
65,51,97878
84,47,97887
62,0,97977
86,49,98086
84,0,98097
84,57,98257
86,0,98354
82,55,98441
84,0,98466
65,0,98611
84,51,98623
58,63,98640
82,0,98710
89,61,98966
84,0,98989
62,49,99363
65,54,99683
58,0,99755
70,39,100050
62,0,100181
58,46,100403
70,0,100451
65,0,100504
89,0,100748
62,47,100759
86,43,100773
58,0,101032
65,63,101076
89,49,101119
62,0,101132
86,0,101239
65,0,101465
63,46,101471
91,61,101479
89,0,101512
67,44,101825
70,53,102206
63,0,102510
75,52,102523
67,0,102629
70,0,102846
65,61,102866
93,70,102885
75,0,102898
91,0,102923
69,44,103247
72,55,103590
77,60,103966
72,0,104037
69,0,104055
65,0,104064
77,0,104065
93,0,104336
58,49,104339
94,57,104341
62,45,104698
65,57,105079
58,0,105312
70,42,105375
62,0,105444
60,62,105742
65,0,105743
94,0,105745
96,83,105748
70,0,105763
63,47,106113
67,54,106478
72,49,106812
60,0,106841
67,0,106892
63,0,106902
72,0,106986
96,0,107174
94,61,107206
58,67,107207
62,41,107534
65,50,107890
58,0,108070
70,33,108255
58,46,108571
62,0,108591
65,0,108767
62,43,108953
70,0,108981
94,0,109009
65,57,109330
70,51,109692
58,0,109748
62,0,109874
65,0,109901
70,0,109910
58,60,110012
62,43,110014
65,49,110020
70,43,110038
70,0,110767
58,0,110785
65,0,110800
62,0,110800
