Tempo,80
76,38,1012
76,0,1163
45,39,1198
85,48,1203
85,0,1391
52,43,1394
76,41,1406
45,0,1406
76,0,1580
57,40,1590
83,40,1596
83,0,1756
76,38,1781
59,41,1787
57,0,1802
59,0,1917
76,0,1958
83,51,1979
61,57,1992
52,0,2099
61,0,2110
83,0,2165
76,42,2183
76,0,2367
83,49,2387
83,0,2546
76,41,2573
52,43,2724
76,0,2737
81,57,2754
76,58,2932
81,0,2952
59,32,3002
52,0,3015
81,44,3121
76,0,3126
76,40,3289
81,0,3297
64,40,3457
81,38,3465
76,0,3472
81,0,3643
76,35,3647
76,0,3809
64,0,3812
80,44,3839
66,41,3841
59,0,3918
66,0,3919
80,0,3996
76,39,4014
76,0,4185
50,35,4187
81,41,4198
81,0,4358
76,41,4373
57,37,4387
50,0,4407
76,0,4561
81,39,4574
62,33,4579
81,0,4741
76,46,4760
62,0,4765
64,36,4770
76,0,4947
81,44,4953
64,0,4985
81,0,5100
76,36,5127
57,0,5129
76,0,5303
81,41,5326
81,0,5484
76,36,5505
52,36,5683
83,45,5693
76,0,5697
59,33,5887
76,33,5890
83,0,5899
52,0,5949
76,0,6067
83,36,6077
64,40,6079
83,0,6251
76,42,6266
66,42,6277
64,0,6283
66,0,6418
76,0,6442
83,42,6459
59,0,6554
83,0,6636
76,38,6641
64,40,6819
76,0,6835
83,32,6848
64,0,6868
83,0,6990
76,42,7017
76,0,7197
45,41,7202
85,49,7204
52,47,7376
85,0,7377
76,37,7385
45,0,7418
76,0,7566
85,44,7572
57,38,7575
76,43,7746
85,0,7764
59,45,7767
57,0,7774
76,0,7918
85,46,7939
59,0,7989
76,36,8117
52,0,8131
85,0,8133
76,0,8294
57,37,8306
83,44,8311
57,0,8360
83,0,8461
76,42,8477
76,0,8659
83,55,8672
52,41,8711
76,39,8832
83,0,8851
81,35,9031
76,0,9032
81,0,9194
76,38,9208
59,49,9253
52,0,9309
76,0,9394
81,40,9404
76,41,9571
81,0,9572
59,0,9639
76,0,9754
64,37,9760
80,44,9772
64,0,9828
76,36,9940
80,0,9941
76,0,10128
81,50,10131
54,57,10133
81,0,10290
76,35,10298
76,0,10499
81,38,10512
81,0,10661
76,39,10678
61,40,10713
54,0,10763
81,41,10891
76,0,10892
81,0,11049
76,37,11079
61,0,11157
66,41,11255
81,47,11260
76,0,11260
66,0,11310
81,0,11412
76,45,11420
83,50,11627
76,0,11628
50,32,11674
76,40,11832
83,0,11837
57,36,11877
50,0,11932
76,0,12032
83,39,12044
62,33,12088
83,0,12205
76,41,12219
62,0,12279
64,30,12286
76,0,12420
83,53,12435
64,0,12444
57,0,12577
83,0,12594
76,42,12602
76,0,12800
83,43,12803
83,0,12940
45,39,13195
85,49,13197
81,36,13216
45,0,13504
52,36,13567
85,0,13664
81,0,13672
52,0,13912
85,39,13986
57,29,13997
57,0,14113
59,32,14336
59,0,14477
61,37,14758
85,0,14824
76,39,15353
76,0,15517
85,60,15561
85,0,15813
83,57,15824
61,0,15861
83,0,16007
81,68,16077
81,0,16146
83,56,16290
52,38,16291
52,0,16593
59,32,16641
83,0,16992
88,46,17008
64,28,17016
66,31,17360
64,0,17429
66,0,17502
68,33,17748
68,0,18019
88,0,18076
59,0,18130
81,40,18476
81,0,18797
80,47,18822
80,0,18967
81,43,19230
50,36,19250
50,0,19589
57,27,19611
76,41,20003
62,27,20021
81,0,20047
64,32,20753
76,0,21049
64,0,21557
62,0,21602
57,0,21635
78,46,21706
80,50,21872
78,0,21898
54,36,22078
80,0,22081
81,56,22088
54,0,22528
61,33,22548
81,0,22555
61,0,22900
66,33,22943
81,56,22945
66,0,23064
61,33,23333
61,0,23385
81,0,23704
64,27,23763
80,47,23772
52,30,23774
80,0,24427
64,0,24658
52,0,24792
76,42,24885
76,0,25227
45,36,25258
85,52,25265
45,0,25601
52,32,25627
52,0,25971
85,0,25978
81,47,25995
57,31,26009
57,0,26169
59,26,26318
59,0,26651
81,0,26676
76,46,26702
61,36,26708
76,0,27052
88,59,27467
85,54,27685
88,0,27706
61,0,27852
85,0,27972
83,65,28005
52,39,28195
52,0,28553
59,33,28561
64,36,28936
59,0,28971
64,0,29227
59,35,29280
66,36,29726
83,0,30250
64,39,30503
90,51,30689
66,0,30720
64,0,30798
92,58,30861
59,0,30884
90,0,30895
93,51,31047
92,0,31080
93,0,31142
50,46,31206
93,59,31208
57,36,31568
50,0,31576
57,0,31865
93,0,31878
88,51,31932
62,32,31953
62,0,32061
64,26,32354
64,0,32592
85,54,32683
88,0,32694
66,35,32709
66,0,33411
85,0,33466
88,48,33471
88,0,33660
88,44,34003
88,0,34074
88,51,34193
52,43,34200
52,0,34558
59,35,34579
88,0,34725
85,37,34747
59,0,34895
64,42,34938
85,0,35107
83,49,35112
64,0,35158
59,33,35286
68,36,35662
81,45,35672
83,0,35685
81,0,36109
80,49,36442
68,0,36493
59,0,36649
80,0,36669
81,48,37030
81,0,37104
81,65,37205
54,46,37210
54,0,37573
61,32,37594
81,0,37768
80,53,37781
66,38,37959
81,57,38153
80,0,38187
68,33,38334
66,0,38362
88,41,38525
68,0,38530
81,0,38550
69,41,39153
69,0,39460
81,49,39494
88,0,39511
61,0,39612
81,0,39688
80,39,39694
80,0,40021
81,41,40053
81,0,40119
81,57,40230
50,36,40235
50,0,40565
57,30,40596
80,48,40778
81,0,40784
57,0,40946
62,29,40992
62,0,41087
81,51,41142
80,0,41158
