Tempo,80
41,44,847,233
48,32,1083,238
53,33,1272,180
55,39,1477,176
71,47,1700,256
72,41,1945,330
53,39,2107,56
71,46,2293,191
43,41,2488,228
69,57,2493,395
50,33,2706,548
55,36,2883,312
67,48,2901,421
71,50,3289,245
72,47,3512,319
55,45,3666,56
71,53,3826,210
36,38,4042,228
67,46,4043,1443
43,38,4235,2194
48,31,4422,180
52,33,4610,306
48,31,5002,319
55,39,5236,360
67,47,5939,73
52,39,6296,123
64,35,6319,167
62,49,6520,342
48,37,6675,45
60,45,6832,303
41,41,7006,206
48,33,7208,210
53,33,7379,141
55,42,7567,92
71,44,7755,236
72,40,7979,302
53,43,8125,60
71,53,8302,198
43,41,8486,234
69,56,8499,378
50,31,8693,616
55,36,8863,150
67,47,8882,399
59,32,9090,135
71,46,9243,231
72,46,9443,323
55,41,9603,64
71,51,9766,185
67,53,9960,889
36,33,9968,230
43,33,10150,441
48,29,10358,159
52,40,10532,248
43,37,10875,472
67,46,11069,104
67,63,11414,139
52,42,11420,163
67,59,11808,135
48,40,11991,115
67,62,12170,238
69,61,12376,318
43,40,12532,64
72,61,12717,462
41,48,12918,213
48,44,13109,202
53,35,13307,111
55,37,13482,189
76,51,13652,253
57,36,13665,178
77,46,13903,320
60,44,14064,49
76,52,14240,184
43,43,14407,244
74,57,14431,383
50,36,14618,628
55,36,14816,137
72,48,14820,331
76,42,15156,257
77,48,15384,306
55,46,15515,55
76,46,15682,185
72,51,15886,341
36,39,15909,209
43,33,16072,487
48,36,16274,136
52,48,16464,202
72,46,16491,304
43,40,16815,1472
72,52,17035,75
55,44,17382,212
72,56,17396,55
71,51,17400,47
72,53,17784,97
48,37,17964,202
72,71,18157,233
74,49,18359,359
52,44,18505,71
76,51,18694,515
41,41,18878,228
48,35,19064,656
53,32,19286,121
55,43,19434,270
76,56,19632,230
77,53,19851,361
53,41,20015,45
76,53,20195,185
43,46,20373,246
74,57,20388,381
50,33,20593,687
55,39,20765,170
72,43,20777,152
59,37,20974,133
74,36,21102,64
76,51,21143,417
77,65,21425,313
55,45,21630,73
76,60,21716,191
72,41,21921,358
48,41,21933,293
55,36,22134,450
60,35,22313,208
72,53,22500,333
55,33,22829,1298
72,47,23034,521
60,33,23418,452
60,44,24180,72
55,46,24515,35
41,58,24915,887
53,39,24927,382
72,44,25287,86
