Tempo,58
43,50,868,455
71,53,886,171
50,37,1303,473
71,50,1310,61
71,53,1565,444
55,41,1772,331
72,44,2007,466
50,41,2261,54
69,46,2480,718
41,43,2697,484
67,47,3183,494
48,32,3191,641
53,38,3652,370
69,50,3668,320
67,54,4001,371
48,39,4186,58
64,57,4384,3949
36,50,4667,488
43,33,5172,289
48,32,5423,211
52,39,5666,497
43,45,6182,2064
55,37,6706,699
52,36,7888,476
62,32,8782,142
71,46,8953,293
43,38,8956,441
50,35,9436,430
71,39,9454,69
71,59,9712,496
55,41,9926,113
72,51,10199,448
50,39,10418,51
69,55,10658,747
41,44,10901,492
48,36,11410,476
67,48,11414,482
69,48,11917,270
53,37,11927,121
67,60,12175,470
48,41,12384,62
72,56,12633,2519
36,46,12890,312
43,42,13142,299
48,36,13398,188
50,54,13608,207
43,49,13908,2647
48,53,14338,504
52,51,14844,1073
48,55,15881,604
72,61,16358,265
74,55,16598,280
36,48,16874,370
76,58,16887,586
43,32,17182,287
48,46,17389,219
50,44,17643,261
52,44,17902,2414
76,51,17904,644
55,49,18417,583
76,41,18889,247
77,50,19124,249
60,46,19357,382
79,50,19371,283
77,57,19638,483
76,40,20120,231
55,51,20346,63
74,58,20354,465
76,60,20825,721
45,45,21042,341
52,36,21319,265
57,47,21536,182
59,45,21791,491
76,57,21793,515
60,44,22273,1759
76,41,22737,266
77,43,22995,258
79,49,23260,260
77,50,23509,496
76,50,24004,237
74,51,24240,442
41,46,24676,308
76,60,24678,454
48,37,24921,301
53,46,25160,205
55,41,25392,131
69,57,25643,860
48,44,26148,61
43,47,26605,317
74,55,26609,464
50,36,26842,318
55,39,27116,173
57,51,27344,81
74,60,27584,347
72,67,27947,84
59,58,28102,70
72,56,28311,70
36,47,28572,279
72,64,28574,240
43,39,28796,275
69,46,28809,228
48,43,29029,168
67,51,29042,1466
52,50,29289,510
55,38,29804,1021
60,36,30050,244
60,38,30495,508
72,40,31623,319
74,51,31925,444
55,49,32125,59
76,53,32364,99
36,40,32647,384
76,57,32659,558
43,33,32965,281
48,33,33204,205
50,46,33448,86
76,61,33701,564
43,38,34216,2147
48,35,34769,604
52,39,34771,596
76,50,34775,290
77,39,35046,281
79,35,35316,252
77,53,35575,569
48,41,35948,433
76,42,36161,234
52,41,36391,68
74,49,36398,520
45,47,36911,344
76,54,36917,477
52,32,37175,323
