Tempo,101
36,44,1145,324
67,44,1147,287
43,41,1442,305
76,44,1447,183
74,46,1609,299
48,35,1778,113
72,41,1895,298
43,41,2033,66
71,48,2205,89
53,41,2360,268
41,41,2363,253
71,62,2367,310
72,49,2684,109
43,41,2937,212
55,43,2938,177
69,57,2940,290
71,46,3249,279
67,46,3523,1158
36,38,3537,298
43,36,3801,198
48,35,3968,152
50,47,4142,117
43,37,4410,256
52,38,4719,104
43,35,5009,219
48,40,5319,89
76,50,5321,304
43,39,5600,144
77,41,5617,299
36,39,5908,322
79,46,5911,119
79,51,6196,72
43,40,6207,235
79,51,6347,287
48,38,6496,121
76,41,6610,286
43,40,6753,70
74,50,6898,78
74,58,7051,329
43,35,7053,339
50,36,7342,279
76,50,7351,346
77,36,7660,284
53,29,7681,72
55,51,7955,60
81,45,7965,331
79,50,8261,1433
48,37,8275,314
55,28,8592,225
55,33,9141,837
60,39,9473,311
77,47,10059,309
79,49,10354,301
81,56,10638,278
41,42,10642,312
48,33,10950,218
53,40,11222,99
81,51,11224,208
77,48,11383,277
48,44,11517,54
74,49,11665,494
38,49,11805,309
45,41,12101,313
74,49,12392,279
50,39,12397,106
45,40,12674,80
81,57,12686,326
79,51,12975,599
40,36,12987,281
47,41,13268,247
52,36,13570,112
77,47,13581,145
79,57,13700,322
47,41,13871,53
76,50,14030,466
45,36,14177,326
52,32,14486,255
74,55,14775,281
57,39,14784,107
52,48,15053,60
76,49,15063,245
77,47,15336,215
41,42,15353,299
48,32,15643,248
77,51,15657,110
53,35,15943,141
77,53,15960,175
76,48,16131,311
55,33,16203,131
77,49,16433,416
57,40,16585,155
76,47,16870,321
53,39,16999,140
74,49,17176,141
72,51,17310,334
48,44,17446,66
67,40,17614,1508
43,40,17758,329
50,39,18038,254
55,35,18335,200
50,29,18640,647
59,39,18936,222
67,39,19822,115
67,51,20103,286
36,41,20121,334
43,44,20403,306
76,53,20418,255
48,41,20706,107
74,56,20707,159
72,50,20860,243
43,48,20958,63
71,50,21120,101
53,43,21276,276
41,48,21280,254
71,59,21290,336
72,52,21610,65
43,48,21883,208
55,49,21887,168
69,56,21889,284
71,39,22233,262
36,35,22480,293
67,39,22482,1080
43,36,22778,158
48,33,22942,131
50,45,23103,113
43,36,23401,218
52,43,23688,100
43,42,24000,224
76,49,24289,143
48,42,24292,102
77,44,24422,287
43,51,24574,87
79,44,24713,77
36,42,24881,278
79,66,24882,260
43,46,25156,249
79,62,25325,245
48,50,25460,87
76,51,25601,273
43,49,25734,58
74,56,25886,77
43,35,26006,365
74,59,26030,337
76,50,26333,320
50,33,26335,297
53,35,26624,98
77,41,26625,281
81,47,26927,359
36,41,27237,333
79,51,27248,1396
43,41,27530,249
48,43,27693,162
50,37,27855,142
43,42,28138,914
52,46,28447,624
77,51,29039,289
79,49,29322,270
41,50,29620,321
81,55,29628,620
48,36,29931,219
53,37,30110,146
55,51,30247,116
79,57,30260,325
53,50,30538,63
81,49,30545,300
43,47,30836,292
83,57,30843,549
50,41,31131,221
55,46,31418,104
81,51,31424,294
83,49,31699,295
50,37,31701,50
45,41,31992,330
84,50,32008,115
52,35,32280,240
84,47,32302,78
57,37,32591,88
84,57,32593,178
79,48,32732,279
52,49,32876,61
81,53,33013,728
41,38,33173,331
48,41,33488,203
53,49,33776,90
79,56,33778,281
48,45,34061,62
77,49,34068,313
76,47,34355,319
36,44,34362,314
43,40,34646,281
79,57,34670,282
48,43,34976,104
77,57,34980,269
43,44,35263,72
76,56,35270,300
43,46,35573,323
74,56,35580,606
50,40,35868,243
72,51,36155,281
55,47,36167,96
71,51,36451,135
50,46,36453,42
72,57,36599,1462
36,44,36737,343
43,38,37041,259
48,48,37359,78
43,40,37653,948
52,48,37983,311
67,55,38264,122
48,40,38418,220
72,57,38582,240
43,44,38840,77
74,55,38856,363
36,43,39155,294
43,41,39427,314
76,45,39448,79
76,52,39596,95
48,35,39738,118
76,47,39876,80
50,48,40017,106
76,56,40158,82
77,61,40311,258
52,46,40319,142
76,60,40622,105
48,48,40760,81
74,59,40926,225
43,43,41184,57
72,57,41212,550
41,47,41495,313
81,57,41796,57
48,41,41805,249
81,69,41953,73
53,35,42099,134
81,59,42247,63
55,50,42389,105
81,42,42523,79
57,51,42678,147
82,36,42687,286
81,59,42983,155
53,43,43129,75
79,51,43294,264
48,37,43554,61
77,48,43571,286
76,52,43865,301
36,44,43867,320
43,39,44154,270
79,48,44170,71
48,51,44464,110
79,53,44467,159
76,49,44636,271
43,50,44769,64
74,53,44912,471
43,43,45037,415
50,38,45359,310
76,50,45360,339
53,41,45651,97
77,49,45674,266
55,57,45942,54
81,48,45952,338
36,37,46255,347
79,58,46261,1266
43,36,46550,186
48,41,46704,146
50,41,46868,103
43,47,47164,208
52,51,47461,90
43,51,47748,206
77,62,48050,150
48,47,48052,70
79,43,48214,300
43,51,48345,64
81,57,48503,428
41,40,48648,306
48,40,48957,212
79,59,49230,189
53,51,49240,82
81,50,49397,267
48,53,49528,52
83,57,49667,755
43,51,49815,328
50,46,50127,260
55,57,50424,103
81,60,50429,314
50,50,50702,62
83,49,50711,334
45,51,50997,295
84,56,51001,116
52,41,51291,220
84,57,51302,84
57,47,51584,85
84,61,51588,189
79,57,51740,275
52,49,51861,50
81,59,52017,701
41,46,52159,307
48,47,52466,234
79,59,52753,142
53,46,52756,86
77,51,52903,324
48,48,53045,64
76,60,53194,452
36,38,53337,290
43,41,53631,190
79,58,53650,267
48,48,53927,99
77,58,53947,140
76,47,54084,273
43,46,54211,61
74,56,54370,751
43,45,54502,356
50,44,54842,268
55,46,55163,92
72,51,55165,277
50,46,55438,48
71,48,55444,362
72,55,55763,1269
36,41,55765,317
43,36,56034,228
48,45,56210,139
50,46,56371,114
43,50,56665,241
52,50,56962,98
67,62,57251,121
43,48,57258,216
72,68,57547,151
48,49,57559,84
74,52,57721,311
43,53,57849,84
76,58,58017,343
36,46,58154,299
43,45,58432,244
76,70,58449,92
48,47,58739,84
76,51,58741,80
76,62,58905,94
50,50,59054,79
76,50,59191,96
52,50,59350,128
77,57,59360,212
76,57,59648,109
48,53,59786,89
74,58,59947,241
43,41,60223,58
72,56,60234,545
41,47,60516,323
81,48,60803,63
48,40,60805,210
81,69,60953,73
53,31,61097,111
81,47,61281,64
55,49,61401,104
81,50,61542,86
57,46,61687,160
82,49,61690,242
81,56,61994,171
53,40,62127,96
79,53,62300,253
48,39,62558,59
77,49,62578,317
36,33,62870,292
76,56,62872,295
43,41,63151,256
79,56,63159,65
48,46,63457,88
79,48,63477,149
76,36,63638,242
77,50,63644,193
43,49,63758,67
74,38,63918,474
43,39,64019,381
50,44,64352,282
76,51,64354,327
53,37,64634,78
77,43,64647,276
81,46,64937,346
36,41,65249,320
79,56,65253,1263
43,35,65559,215
48,30,65732,139
50,55,65871,127
43,50,66160,248
52,43,66473,100
43,51,66764,231
77,59,67057,146
48,56,67060,78
79,64,67235,266
43,56,67366,72
81,61,67522,519
41,52,67674,321
48,46,67965,249
53,48,68267,101
79,59,68275,147
81,56,68441,266
48,46,68557,76
83,51,68700,690
43,59,68836,324
50,49,69148,241
55,52,69433,99
81,61,69442,309
50,56,69722,53
83,49,69732,278
84,57,70013,101
45,49,70020,283
52,42,70311,209
84,58,70315,78
57,48,70591,90
84,62,70594,163
79,56,70743,273
52,51,70879,51
81,60,71024,701
41,45,71175,316
48,41,71481,226
79,62,71769,145
53,50,71773,84
77,53,71924,300
48,49,72049,53
76,57,72193,460
36,42,72330,346
43,40,72629,272
79,57,72647,286
48,43,72937,89
77,53,72951,142
76,47,73091,358
43,45,73222,65
74,50,73457,688
43,46,73485,384
50,43,73827,251
55,42,74125,87
72,41,74130,277
50,48,74406,53
71,49,74412,325
36,44,74714,318
72,56,74715,1357
43,35,74995,287
48,37,75321,77
43,35,75605,372
52,47,75944,130
79,44,76537,334
48,40,76540,59
43,42,76823,50
77,50,76824,306
48,41,77136,287
76,43,77138,306
36,39,77145,558
79,43,77447,361
48,41,77597,169
77,49,77764,280
36,39,78033,52
76,49,78041,312
74,48,78343,624
43,41,78349,609
55,30,78360,154
55,38,78675,311
72,46,78967,314
43,36,79217,86
71,50,79249,315
36,42,79539,333
72,55,79552,1002
43,39,79840,328
48,36,80137,134
43,33,80448,564
52,37,80758,287
