Tempo,100
48,57,1125,922
84,62,1139,887
55,35,1404,682
60,45,1734,326
52,59,2001,306
83,49,2011,370
84,59,2337,896
48,51,2338,866
55,46,2610,450
60,49,2933,365
83,53,3196,377
55,55,3208,324
84,61,3516,886
48,59,3523,614
52,46,3836,660
55,54,4103,369
60,61,4373,386
83,47,4385,376
84,52,4707,326
48,64,4730,571
88,49,5001,374
52,53,5028,440
86,53,5314,307
55,57,5321,292
84,58,5596,317
60,55,5609,341
83,57,5904,932
55,49,5908,780
59,47,6245,615
62,55,6496,403
67,60,6799,203
81,59,6818,315
55,58,7101,658
83,57,7111,908
59,45,7390,631
62,36,7725,331
67,58,7972,156
81,60,7989,360
55,57,8300,564
83,55,8321,2445
59,39,8623,709
62,35,8944,370
67,41,9209,226
55,46,9504,872
62,39,9809,474
67,50,10099,309
59,47,10395,55
48,58,10726,908
84,59,10746,927
55,50,11026,505
60,43,11338,375
52,49,11605,303
83,50,11615,356
84,54,11922,935
48,42,11935,498
52,43,12190,496
55,48,12501,326
60,55,12780,346
83,51,12817,353
48,62,13112,897
84,58,13117,898
55,42,13410,351
60,51,13706,414
55,50,13998,265
83,48,14000,368
84,46,14296,332
48,60,14305,543
88,57,14587,394
52,47,14623,340
55,62,14892,291
86,50,14903,336
60,51,15189,337
84,46,15193,302
83,53,15488,925
55,53,15489,944
62,53,15799,615
67,49,16090,356
59,50,16381,305
81,57,16412,329
55,49,16708,600
83,54,16712,901
59,51,16986,669
62,51,17305,372
67,57,17584,224
81,51,17609,307
83,50,17903,891
55,52,17904,634
59,44,18205,1147
62,48,18512,604
79,57,18806,727
67,55,19105,731
81,55,19422,603
62,46,19452,320
59,53,19704,349
62,59,19983,135
84,59,20017,316
53,61,20303,908
81,57,20309,3267
60,40,20588,348
65,49,20879,419
60,50,21183,284
53,53,21485,880
60,45,21807,496
65,47,22110,395
57,33,22418,307
53,47,22716,610
57,46,23006,674
60,38,23344,331
77,51,23601,685
65,60,23607,366
53,46,23902,574
57,51,24205,617
79,49,24214,604
60,49,24503,336
65,51,24782,311
81,54,24790,341
55,51,25088,815
79,57,25103,3082
62,48,25359,490
67,49,25674,380
59,51,25971,306
55,36,26315,871
62,44,26600,300
67,51,26899,470
62,50,27184,287
55,46,27496,1250
62,42,27808,492
67,49,28093,416
79,50,28386,763
59,51,28408,630
62,47,28705,334
81,43,29023,626
67,60,29032,614
62,45,29305,227
59,60,29623,239
84,59,29640,300
53,63,29920,885
81,59,29933,3247
60,49,30204,312
65,51,30496,347
60,40,30789,347
53,58,31110,536
60,49,31405,429
65,42,31713,348
60,47,31990,351
53,55,32313,619
57,46,32609,879
60,49,32903,278
77,77,33177,703
65,64,33219,336
53,37,33250,857
60,45,33492,343
57,58,33806,593
82,79,33821,652
60,49,34104,308
65,58,34387,114
81,61,34420,296
58,79,34693,948
79,58,34715,2366
62,44,34978,745
65,37,35322,516
70,49,35601,337
58,55,35891,3387
65,35,36221,335
70,50,36471,282
62,43,36778,374
65,61,37089,424
70,51,37379,288
62,39,37686,325
65,24,38020,304
70,45,38300,756
65,42,38622,273
62,46,38939,249
65,53,39217,55
84,50,39525,934
48,52,39548,872
50,51,39556,109
55,62,39845,696
60,48,40129,383
52,55,40395,285
83,44,40443,310
48,53,40702,630
84,57,40729,930
