Tempo,90
48,57,2506,339
76,57,2507,128
76,53,2839,134
52,40,2841,297
76,57,3180,580
55,49,3194,365
60,42,3520,206
48,55,3823,552
76,53,3861,129
76,51,4178,123
52,39,4198,400
76,54,4522,544
55,51,4531,429
60,44,4845,212
48,58,5193,669
76,55,5199,191
79,57,5497,256
52,40,5555,455
72,53,5857,452
55,53,5879,293
60,58,6148,1049
74,46,6191,272
76,58,6488,1361
53,40,6628,87
48,58,7144,320
55,47,7495,312
77,61,7848,138
53,46,7855,663
77,57,8186,126
57,47,8188,416
60,54,8462,482
77,48,8507,597
65,53,8843,102
48,58,9168,868
77,58,9189,52
76,62,9240,156
76,60,9516,120
52,46,9529,674
76,59,9823,671
55,53,9856,375
60,46,10195,298
55,55,10517,706
74,55,10530,116
74,52,10862,108
59,47,10867,341
62,57,11182,342
74,50,11182,353
59,57,11474,381
76,49,11533,321
55,63,11844,362
74,63,11850,628
59,61,12160,97
48,59,12513,354
79,50,12533,559
52,51,12865,326
48,63,13196,467
76,58,13205,128
52,53,13504,447
76,53,13514,121
76,54,13839,591
55,45,13846,364
60,40,14165,212
48,50,14509,370
76,54,14518,115
52,53,14833,351
76,53,14838,116
76,48,15160,536
55,49,15169,399
60,38,15512,252
76,55,15807,232
48,47,15822,626
79,53,16141,312
52,50,16155,761
72,45,16506,445
55,51,16518,512
60,58,16836,234
74,50,16838,321
76,51,17164,1333
48,59,17166,677
52,38,17521,643
55,52,17844,334
60,44,18152,322
53,57,18472,1017
77,52,18482,150
57,48,18827,308
77,52,18833,130
60,53,19153,374
77,55,19161,601
57,51,19504,120
48,55,19791,909
76,53,19826,162
52,55,20166,600
76,53,20167,146
76,55,20492,618
55,50,20527,457
55,55,21174,1031
74,49,21188,126
74,53,21506,140
59,53,21516,317
62,58,21826,342
74,52,21835,330
59,61,22132,78
76,55,22153,406
48,62,22502,646
74,55,22522,647
52,55,22846,397
55,57,23160,464
79,55,23183,544
60,44,23514,175
55,47,23819,346
48,58,23829,364
52,38,23867,321
