Tempo,70
81,49,1539,438
85,45,1743,247
93,67,1975,452
54,67,1984,1348
57,49,2425,900
92,44,2443,297
93,49,2643,543
66,63,2846,382
81,49,3046,555
92,57,3262,278
61,62,3264,83
93,57,3467,606
50,52,3680,1429
81,35,3897,444
54,55,4075,906
88,42,4105,212
93,55,4297,727
57,58,4528,567
81,49,4720,223
62,63,4926,152
86,51,4959,171
81,54,5112,353
85,62,5349,519
45,73,5372,1292
86,50,5813,896
49,49,5824,859
52,62,6260,460
88,47,6283,423
85,55,6662,185
57,69,6692,367
81,43,6857,298
83,53,7091,435
52,63,7098,1288
56,40,7529,889
59,51,7947,487
64,59,8361,398
81,49,8363,479
85,46,8611,248
54,57,8810,1365
93,57,8819,428
57,51,9265,791
92,46,9288,283
93,36,9467,558
66,54,9693,377
81,45,9894,618
61,63,10113,98
92,49,10128,298
93,63,10361,643
50,62,10547,1405
81,45,10769,434
54,50,10976,962
88,41,11021,337
93,55,11202,617
57,62,11414,541
81,46,11616,254
62,60,11839,125
86,54,11840,231
81,48,12022,363
45,77,12262,912
85,62,12268,533
49,48,12704,873
86,52,12742,500
52,62,13131,494
88,64,13149,485
85,53,13579,179
57,60,13581,397
81,51,13766,296
52,62,14001,1258
83,45,14005,1322
56,44,14419,855
59,57,14841,470
64,58,15248,467
81,54,15268,277
80,45,15481,199
81,49,15681,1102
54,57,15682,1364
57,59,16136,902
66,58,16539,379
76,46,16738,433
81,48,16977,329
61,55,16990,199
83,43,17188,228
85,46,17385,1169
50,53,17421,1392
54,44,17843,987
57,51,18227,602
76,51,18462,730
62,61,18687,147
85,55,18703,410
86,61,18902,224
88,66,19080,1241
45,72,19121,1270
49,49,19528,901
52,60,19974,486
76,46,20183,571
83,54,20393,112
57,62,20411,486
86,84,20474,249
85,36,20481,25
85,58,20663,215
83,63,20863,509
52,60,20870,1336
56,53,21257,1015
59,63,21730,569
64,60,22141,396
81,42,22376,182
85,37,22448,149
54,64,22543,1374
93,59,22559,402
92,46,22985,247
57,55,22991,912
93,57,23184,550
66,62,23427,397
81,46,23617,608
92,55,23832,265
61,69,23835,153
93,58,24039,667
50,54,24267,1408
81,38,24481,381
57,60,24702,959
88,45,24716,670
93,53,24911,576
62,46,25137,491
81,46,25335,277
86,53,25558,245
54,64,25565,167
81,49,25753,333
85,51,25968,559
45,62,25989,1277
49,52,26396,891
86,46,26439,599
52,58,26843,470
88,61,26852,496
85,53,27286,217
57,58,27292,495
81,40,27492,305
52,64,27727,1350
83,46,27731,527
59,52,28169,967
64,53,28579,488
81,42,28990,425
56,57,28998,445
85,44,29209,214
93,53,29406,428
54,54,29416,1368
57,52,29845,923
92,45,29868,250
93,49,30043,568
66,55,30276,389
81,38,30487,593
92,50,30703,283
61,52,30723,207
93,61,30918,649
50,52,31143,1388
81,51,31343,345
54,49,31551,997
88,48,31556,286
93,48,31755,516
57,60,31974,588
81,42,32183,266
86,53,32397,251
62,60,32446,152
81,54,32599,316
85,67,32804,526
45,66,32834,1079
49,51,33259,859
86,53,33266,892
52,58,33674,493
88,53,33694,462
85,57,34111,206
57,62,34123,435
81,44,34326,298
52,55,34534,1339
83,47,34557,1311
56,40,34998,924
59,57,35422,508
81,49,35836,293
64,62,35846,488
80,59,36071,222
54,53,36280,1370
81,55,36284,1112
57,57,36759,895
66,72,37186,339
76,52,37352,396
81,57,37586,327
61,61,37598,119
83,55,37786,264
85,48,38033,1180
50,58,38035,803
76,49,38214,330
54,54,38440,772
86,46,38643,652
57,59,38859,328
62,67,39095,147
76,53,39257,353
85,49,39445,319
45,57,39518,1597
86,51,39621,171
88,74,39760,1482
52,62,39766,562
57,47,40028,362
49,53,40254,547
52,49,40500,664
57,61,40702,934
86,46,41206,267
85,61,41412,262
52,59,41598,1328
83,59,41621,814
59,47,42003,965
64,60,42469,472
56,55,42873,199
81,47,42876,279
85,39,43067,183
54,67,43285,1360
93,54,43286,369
57,55,43696,923
92,41,43734,284
93,43,43957,468
66,60,44118,354
81,46,44332,486
92,46,44554,248
61,61,44558,92
93,51,44753,543
50,67,44968,1284
81,39,45164,249
88,54,45345,309
57,57,45348,881
93,41,45570,507
62,51,45752,445
81,40,45948,251
54,60,46157,114
86,55,46166,226
81,44,46368,305
85,53,46577,493
45,74,46601,842
49,52,47020,804
86,57,47022,875
52,57,47432,451
88,46,47456,434
85,51,47849,211
57,55,47868,406
81,44,48050,312
52,58,48275,1305
83,45,48294,1249
59,46,48706,915
64,49,49164,451
81,51,49538,288
56,53,49545,411
80,49,49776,181
81,53,49964,1075
54,51,49980,1330
57,53,50377,976
66,73,50837,356
76,49,51020,493
81,60,51257,348
61,62,51261,148
83,55,51463,232
85,53,51676,1150
50,59,51705,1356
57,57,52130,927
62,55,52580,451
76,43,52773,678
85,57,53000,436
54,59,53014,118
86,46,53227,229
88,55,53426,1157
45,54,53447,901
49,47,53843,860
52,55,54286,449
76,48,54497,646
83,55,54679,128
57,55,54715,421
86,61,54765,264
85,52,54941,284
52,55,55134,1317
83,62,55142,988
59,45,55574,993
64,49,56035,527
56,53,56452,422
81,43,56690,186
