Tempo,120
36,40,1087,276
72,52,1095,242
43,38,1350,1224
48,40,1635,675
72,53,1644,511
52,41,1869,658
79,49,2163,72
48,46,2650,56
79,51,2651,426
41,33,3121,282
81,47,3127,303
72,46,3130,128
53,35,3138,227
48,33,3401,229
81,48,3636,502
53,33,3648,57
79,50,4141,995
36,51,4171,323
43,38,4392,345
48,45,4683,89
41,38,5143,400
77,53,5146,253
48,32,5394,303
77,50,5665,510
53,36,5667,156
48,36,6141,501
76,46,6155,198
55,36,6619,65
76,50,6645,468
43,37,7105,320
74,51,7117,282
50,35,7363,312
55,42,7621,100
74,51,7633,494
48,36,8126,628
72,41,8130,684
55,29,8418,297
81,35,9113,94
79,50,9560,526
36,43,9573,250
43,41,9792,100
41,40,10063,383
77,57,10078,313
48,35,10329,280
77,50,10569,522
53,46,10572,67
36,21,11101,458
76,47,11102,250
43,36,11331,291
48,36,11579,70
76,46,11605,461
74,41,12066,1362
79,53,14072,255
36,49,14077,294
43,44,14320,267
79,55,14613,472
48,47,14616,78
41,47,15103,294
77,55,15109,237
48,41,15337,293
53,50,15610,81
77,59,15622,491
48,44,16118,230
76,55,16119,224
36,41,16121,235
43,29,16345,315
48,49,16621,69
76,58,16626,531
43,32,17136,547
74,49,17140,478
55,38,17145,366
55,53,17595,86
67,44,18108,193
72,47,18110,231
36,35,18122,329
48,36,18128,219
43,31,18435,1071
72,57,18639,548
48,39,18647,659
52,29,18917,354
79,51,19185,96
79,48,19652,469
48,46,19653,54
41,41,20109,286
81,49,20120,247
48,40,20353,256
53,46,20624,63
81,50,20629,469
79,51,21117,1018
36,67,21138,360
43,33,21376,307
48,44,21642,207
43,38,21864,87
41,43,22113,496
77,58,22134,246
48,30,22357,294
53,43,22592,83
77,51,22616,504
36,42,23117,273
76,47,23118,259
43,41,23334,279
48,42,23608,64
76,55,23617,491
43,37,24073,327
74,43,24107,258
50,37,24346,249
55,37,24602,59
74,45,24606,471
48,30,25077,388
72,38,25089,433
72,27,37142,130
72,30,37498,83
79,29,37749,102
79,35,38014,140
81,35,38229,118
79,26,38692,102
77,22,39130,214
77,28,39558,291
76,28,39896,130
77,27,40085,98
76,28,40227,67
77,30,40337,67
76,33,40412,59
77,36,40503,127
76,35,40584,313
