Tempo,56
36,44,1080,330
67,44,1081,551
43,30,1364,1208
48,30,1640,251
50,33,1875,115
67,39,1877,246
52,42,2149,255
76,57,2151,320
74,56,2487,358
48,33,2668,51
72,46,2860,289
43,29,3108,318
74,51,3147,707
50,35,3383,992
55,31,3621,200
57,33,3850,191
67,37,3857,185
76,59,4117,271
74,47,4382,246
55,31,4605,71
72,46,4631,255
69,42,4879,741
41,33,5165,354
48,32,5446,1276
53,31,5711,229
55,36,5946,412
67,44,5947,217
76,61,6221,255
74,52,6487,244
53,39,6727,77
72,48,6735,508
74,53,7278,337
43,40,7280,325
71,41,7283,286
50,35,7558,1027
55,36,7823,233
76,50,7828,167
57,35,8072,103
77,50,8332,351
59,41,8334,150
81,48,8840,607
55,33,8868,73
79,58,9415,653
36,41,9425,334
43,31,9698,1132
48,33,9958,198
50,36,10192,113
67,41,10215,228
52,39,10496,226
76,61,10501,293
74,46,10796,241
48,31,11039,69
72,41,11049,249
74,47,11319,1063
43,32,11599,331
50,37,11891,1121
55,38,12166,218
67,41,12415,204
57,35,12420,171
76,57,12715,344
74,57,13086,306
55,41,13233,54
72,60,13385,375
69,49,13779,498
41,39,13788,302
48,32,14054,1208
53,35,14334,198
67,44,14563,238
55,36,14573,499
76,58,14865,259
74,51,15126,246
72,50,15381,505
53,36,15383,63
43,41,15922,288
74,51,15933,305
50,33,16201,1032
55,35,16450,252
76,38,16458,103
57,33,16700,103
77,50,16963,223
59,38,16970,163
81,42,17493,480
55,32,17497,72
79,46,18056,484
36,31,18073,263
43,32,18315,240
48,32,18602,170
50,36,18839,226
76,46,18853,84
52,41,19133,426
76,62,19147,246
77,42,19400,283
76,46,19694,253
74,52,19955,546
43,41,20221,283
50,35,20475,1337
79,46,20481,2439
55,32,20724,269
57,36,20986,527
55,28,21568,262
59,35,21853,60
41,49,22358,361
48,37,22620,336
53,46,22904,173
55,45,23138,264
57,46,23406,484
76,52,23418,338
77,55,23772,294
60,47,23945,61
76,47,24141,90
43,41,24493,314
76,57,24508,736
50,30,24768,966
55,32,25025,224
74,45,25255,83
59,33,25270,362
74,42,25550,1728
55,29,26100,45
36,43,26576,301
43,38,26849,316
48,43,27135,171
50,43,27381,258
76,57,27387,85
52,53,27679,473
76,70,27690,358
77,60,28055,369
55,46,28207,101
76,56,28416,261
43,44,28718,342
74,64,28726,804
50,35,29015,1101
55,36,29267,229
79,56,29513,1936
59,32,29521,537
55,40,30099,242
50,37,30347,86
41,37,30910,330
48,35,31164,323
53,36,31440,135
55,37,31681,246
76,48,31690,79
57,39,31980,477
76,70,31986,335
77,56,32320,364
60,49,32486,59
76,51,32712,85
43,41,33027,311
76,70,33036,733
50,37,33310,915
55,37,33581,195
74,57,33808,82
59,35,33810,125
74,73,34116,1527
55,35,34616,34
41,44,35187,389
48,38,35476,342
53,43,35749,189
55,50,36003,64
57,45,36277,148
81,70,36279,100
81,69,36634,83
53,50,36774,56
81,53,36992,255
43,51,37279,343
79,64,37285,761
50,37,37564,1064
55,46,37827,218
74,56,38078,1879
59,49,38081,375
55,36,38667,189
50,47,38913,51
36,40,39444,519
48,37,39445,263
43,46,39719,279
48,49,39971,70
76,57,39986,243
74,57,40224,306
47,47,40512,558
76,54,40520,300
79,37,40813,553
72,53,41365,1325
45,36,41605,355
52,35,41891,1218
57,36,42144,319
59,36,42415,547
72,47,42989,311
57,38,43237,78
74,45,43259,277
76,44,43509,295
77,56,43797,999
38,43,43802,328
45,37,44077,1301
50,46,44328,271
53,54,44608,508
77,64,45160,528
50,49,45404,64
76,57,45655,99
43,44,45954,321
76,61,45960,742
50,36,46223,995
55,44,46480,238
74,50,46714,82
59,35,46721,144
74,71,47011,301
72,59,47353,349
55,49,47502,40
69,50,47717,204
72,50,48058,735
36,46,48062,299
43,36,48304,931
48,35,48600,217
50,36,48844,197
67,51,48850,125
76,57,49116,262
74,47,49399,265
72,40,49667,262
74,46,49934,999
43,40,50185,319
50,31,50475,1227
55,30,50724,205
59,35,50963,354
67,39,50979,189
76,51,51255,280
74,55,51536,264
55,39,51768,81
72,53,51778,284
69,48,52068,658
41,44,52338,400
48,36,52628,1312
53,36,52892,211
