MODEL,DATA_TYPE,NOTES,NGRAMLENGTHVAL,ACTIVATION/KERNEL,CHORDS_IN_NRGAM,SOFTMAX,SCORES,AVG. SCORE
MLP,ngram_notes,8,8,logistic,False,False,"[('0.432', '0.246'), ('0.455', '0.120'), ('0.408', '0.277'), ('0.431', '0.270'), ('0.434', '0.260'), ('0.444', '0.287'), ('0.414', '0.132'), ('0.421', '0.242'), ('0.424', '0.342'), ('0.432', '0.268')]","('0.4295', '0.2444')"
MLP,ngram_notes,7,8,logistic,False,False,"[('0.431', '0.246'), ('0.440', '0.120'), ('0.408', '0.287'), ('0.415', '0.252'), ('0.430', '0.292'), ('0.442', '0.287'), ('0.411', '0.132'), ('0.423', '0.284'), ('0.415', '0.354'), ('0.424', '0.268')]","('0.4239', '0.2522')"
MLP,ngram_notes,5,8,logistic,False,False,"[('0.373', '0.246'), ('0.415', '0.128'), ('0.385', '0.319'), ('0.399', '0.304'), ('0.395', '0.281'), ('0.397', '0.296'), ('0.387', '0.121'), ('0.391', '0.326'), ('0.384', '0.278'), ('0.383', '0.293')]","('0.3909', '0.2592')"
MLP,ngram_notes,6,8,logistic,False,False,"[('0.401', '0.246'), ('0.452', '0.128'), ('0.406', '0.319'), ('0.412', '0.278'), ('0.432', '0.271'), ('0.417', '0.287'), ('0.403', '0.165'), ('0.410', '0.316'), ('0.402', '0.367'), ('0.413', '0.268')]","('0.4148', '0.2645')"
MLP,ngram_notes,6,6,logistic,False,False,"[('0.376', '0.254'), ('0.391', '0.140'), ('0.381', '0.306'), ('0.373', '0.273'), ('0.376', '0.265'), ('0.390', '0.310'), ('0.389', '0.182'), ('0.371', '0.286'), ('0.358', '0.303'), ('0.376', '0.361')]","('0.3781', '0.2680')"
MLP,ngram_notes,8,7,logistic,False,False,"[('0.416', '0.283'), ('0.466', '0.118'), ('0.417', '0.323'), ('0.420', '0.322'), ('0.424', '0.313'), ('0.420', '0.268'), ('0.410', '0.147'), ('0.426', '0.310'), ('0.409', '0.333'), ('0.418', '0.353')]","('0.4226', '0.2770')"
MLP,ngram_notes,7,7,logistic,False,False,"[('0.414', '0.325'), ('0.455', '0.143'), ('0.414', '0.323'), ('0.408', '0.305'), ('0.431', '0.323'), ('0.416', '0.268'), ('0.400', '0.147'), ('0.416', '0.320'), ('0.400', '0.286'), ('0.405', '0.333')]","('0.4159', '0.2773')"
MLP,ngram_notes,1,8,logistic,True,True,"[('0.305', '0.288'), ('0.311', '0.248'), ('0.307', '0.266'), ('0.312', '0.235'), ('0.302', '0.312'), ('0.286', '0.213'), ('0.319', '0.154'), ('0.291', '0.411'), ('0.294', '0.405'), ('0.306', '0.244')]","('0.3033', '0.2776')"
MLP,ngram_notes,2,8,logistic,True,True,"[('0.305', '0.288'), ('0.311', '0.248'), ('0.307', '0.266'), ('0.312', '0.235'), ('0.302', '0.312'), ('0.286', '0.213'), ('0.319', '0.154'), ('0.291', '0.411'), ('0.294', '0.405'), ('0.306', '0.244')]","('0.3033', '0.2776')"
MLP,ngram_notes,3,8,logistic,True,True,"[('0.305', '0.288'), ('0.311', '0.248'), ('0.307', '0.266'), ('0.312', '0.235'), ('0.302', '0.312'), ('0.286', '0.213'), ('0.319', '0.154'), ('0.291', '0.411'), ('0.294', '0.405'), ('0.306', '0.244')]","('0.3033', '0.2776')"
MLP,ngram_notes,4,8,logistic,True,True,"[('0.305', '0.288'), ('0.311', '0.248'), ('0.307', '0.266'), ('0.312', '0.235'), ('0.302', '0.312'), ('0.286', '0.213'), ('0.319', '0.154'), ('0.291', '0.411'), ('0.294', '0.405'), ('0.306', '0.244')]","('0.3033', '0.2776')"
MLP,ngram_notes,5,8,logistic,True,True,"[('0.305', '0.288'), ('0.311', '0.248'), ('0.307', '0.266'), ('0.312', '0.235'), ('0.302', '0.312'), ('0.286', '0.213'), ('0.319', '0.154'), ('0.291', '0.411'), ('0.294', '0.405'), ('0.306', '0.244')]","('0.3033', '0.2776')"
MLP,ngram_notes,6,8,logistic,True,True,"[('0.305', '0.288'), ('0.311', '0.248'), ('0.307', '0.266'), ('0.312', '0.235'), ('0.302', '0.312'), ('0.286', '0.213'), ('0.319', '0.154'), ('0.291', '0.411'), ('0.294', '0.405'), ('0.306', '0.244')]","('0.3033', '0.2776')"
MLP,ngram_notes,7,8,logistic,True,True,"[('0.305', '0.288'), ('0.311', '0.248'), ('0.307', '0.266'), ('0.312', '0.235'), ('0.302', '0.312'), ('0.286', '0.213'), ('0.319', '0.154'), ('0.291', '0.411'), ('0.294', '0.405'), ('0.306', '0.244')]","('0.3033', '0.2776')"
MLP,ngram_notes,8,8,logistic,True,True,"[('0.305', '0.288'), ('0.311', '0.248'), ('0.307', '0.266'), ('0.312', '0.235'), ('0.302', '0.312'), ('0.286', '0.213'), ('0.319', '0.154'), ('0.291', '0.411'), ('0.294', '0.405'), ('0.306', '0.244')]","('0.3033', '0.2776')"
MLP,ngram_notes,8,6,logistic,False,False,"[('0.408', '0.238'), ('0.425', '0.149'), ('0.397', '0.276'), ('0.389', '0.314'), ('0.396', '0.333'), ('0.400', '0.310'), ('0.393', '0.162'), ('0.388', '0.343'), ('0.390', '0.348'), ('0.406', '0.311')]","('0.3992', '0.2784')"
MLP,ngram_notes,6,8,logistic,True,False,"[('0.456', '0.280'), ('0.490', '0.145'), ('0.430', '0.351'), ('0.451', '0.296'), ('0.469', '0.271'), ('0.456', '0.315'), ('0.462', '0.198'), ('0.469', '0.326'), ('0.449', '0.392'), ('0.462', '0.220')]","('0.4594', '0.2794')"
MLP,ngram_notes,7,6,logistic,False,False,"[('0.397', '0.246'), ('0.426', '0.140'), ('0.391', '0.296'), ('0.376', '0.306'), ('0.396', '0.324'), ('0.397', '0.302'), ('0.383', '0.152'), ('0.386', '0.333'), ('0.380', '0.348'), ('0.400', '0.361')]","('0.3932', '0.2808')"
MLP,ngram_notes,8,8,logistic,True,False,"[('0.478', '0.314'), ('0.505', '0.128'), ('0.467', '0.362'), ('0.470', '0.322'), ('0.483', '0.271'), ('0.483', '0.324'), ('0.482', '0.187'), ('0.477', '0.358'), ('0.478', '0.367'), ('0.482', '0.195')]","('0.4805', '0.2828')"
MLP,ngram_notes,7,8,logistic,True,False,"[('0.476', '0.297'), ('0.507', '0.145'), ('0.456', '0.351'), ('0.459', '0.304'), ('0.478', '0.292'), ('0.474', '0.324'), ('0.484', '0.209'), ('0.474', '0.347'), ('0.478', '0.367'), ('0.481', '0.195')]","('0.4767', '0.2831')"
MLP,ngram_notes,6,7,logistic,False,False,"[('0.397', '0.308'), ('0.437', '0.126'), ('0.407', '0.323'), ('0.389', '0.331'), ('0.415', '0.303'), ('0.412', '0.268'), ('0.397', '0.221'), ('0.413', '0.320'), ('0.387', '0.321'), ('0.388', '0.353')]","('0.4042', '0.2874')"
MLP,ngram_notes,5,7,logistic,False,False,"[('0.389', '0.283'), ('0.419', '0.134'), ('0.393', '0.333'), ('0.375', '0.288'), ('0.402', '0.333'), ('0.394', '0.295'), ('0.386', '0.147'), ('0.385', '0.370'), ('0.374', '0.345'), ('0.370', '0.392')]","('0.3887', '0.2920')"
MLP,ngram_notes,4,8,logistic,False,False,"[('0.373', '0.254'), ('0.405', '0.162'), ('0.383', '0.394'), ('0.374', '0.348'), ('0.389', '0.344'), ('0.381', '0.324'), ('0.380', '0.165'), ('0.374', '0.389'), ('0.371', '0.278'), ('0.377', '0.268')]","('0.3807', '0.2926')"
MLP,ngram_notes,7,5,logistic,False,False,"[('0.386', '0.250'), ('0.416', '0.171'), ('0.394', '0.290'), ('0.367', '0.274'), ('0.373', '0.314'), ('0.389', '0.300'), ('0.388', '0.184'), ('0.376', '0.427'), ('0.372', '0.362'), ('0.381', '0.366')]","('0.3842', '0.2938')"
MLP,ngram_notes,5,6,logistic,False,False,"[('0.365', '0.287'), ('0.379', '0.198'), ('0.360', '0.316'), ('0.359', '0.298'), ('0.363', '0.333'), ('0.367', '0.319'), ('0.381', '0.192'), ('0.354', '0.352'), ('0.355', '0.315'), ('0.366', '0.344')]","('0.3649', '0.2954')"
MLP,ngram_notes,6,5,logistic,False,False,"[('0.372', '0.274'), ('0.400', '0.163'), ('0.384', '0.300'), ('0.359', '0.290'), ('0.375', '0.295'), ('0.373', '0.333'), ('0.372', '0.184'), ('0.367', '0.427'), ('0.369', '0.372'), ('0.356', '0.338')]","('0.3727', '0.2976')"
MLP,ngram_notes,5,5,logistic,False,False,"[('0.368', '0.290'), ('0.382', '0.179'), ('0.364', '0.300'), ('0.358', '0.282'), ('0.364', '0.295'), ('0.363', '0.325'), ('0.372', '0.184'), ('0.351', '0.400'), ('0.355', '0.372'), ('0.357', '0.366')]","('0.3634', '0.2993')"
MLP,ngram_notes,7,4,logistic,True,False,"[('0.387', '0.286'), ('0.424', '0.152'), ('0.397', '0.314'), ('0.376', '0.252'), ('0.384', '0.315'), ('0.397', '0.323'), ('0.399', '0.187'), ('0.377', '0.461'), ('0.382', '0.374'), ('0.383', '0.333')]","('0.3906', '0.2997')"
MLP,ngram_notes,3,4,logistic,True,False,"[('0.362', '0.286'), ('0.378', '0.192'), ('0.357', '0.333'), ('0.369', '0.244'), ('0.367', '0.315'), ('0.374', '0.306'), ('0.390', '0.150'), ('0.352', '0.461'), ('0.370', '0.384'), ('0.349', '0.333')]","('0.3668', '0.3004')"
MLP,ngram_notes,6,4,logistic,True,False,"[('0.382', '0.302'), ('0.401', '0.176'), ('0.391', '0.314'), ('0.380', '0.260'), ('0.394', '0.306'), ('0.387', '0.323'), ('0.396', '0.168'), ('0.363', '0.435'), ('0.380', '0.364'), ('0.380', '0.358')]","('0.3854', '0.3006')"
MLP,ngram_notes,8,5,logistic,False,False,"[('0.395', '0.274'), ('0.422', '0.154'), ('0.390', '0.300'), ('0.371', '0.282'), ('0.382', '0.333'), ('0.396', '0.325'), ('0.396', '0.155'), ('0.383', '0.455'), ('0.370', '0.394'), ('0.384', '0.338')]","('0.3889', '0.3010')"
MLP,ngram_notes,8,4,logistic,True,False,"[('0.398', '0.270'), ('0.424', '0.144'), ('0.399', '0.304'), ('0.383', '0.244'), ('0.385', '0.343'), ('0.402', '0.347'), ('0.406', '0.187'), ('0.380', '0.461'), ('0.390', '0.384'), ('0.386', '0.333')]","('0.3953', '0.3017')"
MLP,ngram_notes,4,4,logistic,True,False,"[('0.365', '0.270'), ('0.382', '0.192'), ('0.365', '0.333'), ('0.371', '0.252'), ('0.378', '0.306'), ('0.377', '0.298'), ('0.388', '0.159'), ('0.350', '0.478'), ('0.370', '0.384'), ('0.361', '0.346')]","('0.3707', '0.3018')"
MLP,ngram_notes,2,6,logistic,False,False,"[('0.368', '0.246'), ('0.371', '0.215'), ('0.346', '0.408'), ('0.360', '0.306'), ('0.356', '0.294'), ('0.344', '0.353'), ('0.380', '0.162'), ('0.339', '0.419'), ('0.347', '0.258'), ('0.353', '0.361')]","('0.3564', '0.3022')"
MLP,ngram_notes,5,8,logistic,True,False,"[('0.438', '0.288'), ('0.481', '0.179'), ('0.445', '0.362'), ('0.441', '0.296'), ('0.463', '0.302'), ('0.446', '0.352'), ('0.460', '0.198'), ('0.461', '0.389'), ('0.439', '0.392'), ('0.457', '0.268')]","('0.4531', '0.3026')"
MLP,ngram_notes,4,6,logistic,False,False,"[('0.365', '0.254'), ('0.374', '0.182'), ('0.357', '0.367'), ('0.357', '0.331'), ('0.360', '0.314'), ('0.370', '0.345'), ('0.384', '0.182'), ('0.350', '0.400'), ('0.360', '0.292'), ('0.359', '0.361')]","('0.3636', '0.3028')"
MLP,ngram_notes,6,2,logistic,True,False,"[('0.351', '0.323'), ('0.384', '0.225'), ('0.358', '0.292'), ('0.349', '0.248'), ('0.366', '0.316'), ('0.364', '0.295'), ('0.379', '0.174'), ('0.337', '0.424'), ('0.365', '0.385'), ('0.338', '0.347')]","('0.3591', '0.3029')"
MLP,ngram_notes,3,5,logistic,False,False,"[('0.354', '0.274'), ('0.375', '0.163'), ('0.341', '0.330'), ('0.341', '0.258'), ('0.362', '0.295'), ('0.365', '0.317'), ('0.365', '0.165'), ('0.341', '0.445'), ('0.360', '0.394'), ('0.349', '0.394')]","('0.3553', '0.3035')"
MLP,ngram_notes,4,4,logistic,False,False,"[('0.362', '0.286'), ('0.368', '0.184'), ('0.350', '0.304'), ('0.340', '0.276'), ('0.363', '0.278'), ('0.369', '0.339'), ('0.372', '0.187'), ('0.351', '0.435'), ('0.365', '0.404'), ('0.341', '0.346')]","('0.3581', '0.3039')"
MLP,ngram_notes,5,4,logistic,True,False,"[('0.375', '0.286'), ('0.393', '0.176'), ('0.368', '0.294'), ('0.372', '0.236'), ('0.365', '0.324'), ('0.377', '0.355'), ('0.395', '0.168'), ('0.354', '0.452'), ('0.372', '0.404'), ('0.370', '0.346')]","('0.3741', '0.3041')"
